symbol,d,liquidity_quintile,median_daily_quote_volume,side,r_multiple
HYPERUSDT,4,2,170619.73809499998,long,-1.0363647808381793
HYPERUSDT,4,2,170619.73809499998,long,1.9324706829539147
HYPEUSDT,3,5,85515931.279365,short,-1.0776973673804897
HYPEUSDT,3,5,85515931.279365,short,-1.0349194962998118
HYPEUSDT,3,5,85515931.279365,long,-1.0418164258833718
HYPEUSDT,3,5,85515931.279365,short,1.9904224277155507
HYPEUSDT,3,5,85515931.279365,long,-1.0327570251815164
HYPEUSDT,3,5,85515931.279365,long,-1.0886520341749084
HYPEUSDT,3,5,85515931.279365,short,-1.1097204682139943
HYPEUSDT,3,5,85515931.279365,short,-1.0911967731528356
HYPEUSDT,3,5,85515931.279365,long,-1.0536168646441637
HYPEUSDT,3,5,85515931.279365,long,-1.12881575440644
HYPEUSDT,3,5,85515931.279365,short,1.9776538924103433
HYPEUSDT,3,5,85515931.279365,short,-1.0390454665367803
HYPEUSDT,3,5,85515931.279365,short,-1.0341491046866982
HYPEUSDT,3,5,85515931.279365,long,-1.0687707119223528
HYPEUSDT,3,5,85515931.279365,short,-1.054499903781101
HYPEUSDT,3,5,85515931.279365,long,1.981072678031436
HYPEUSDT,3,5,85515931.279365,long,-1.109825454517118
HYPEUSDT,3,5,85515931.279365,long,-1.1746384565814314
HYPEUSDT,3,5,85515931.279365,long,-1.1076438718994417
HYPEUSDT,3,5,85515931.279365,long,1.9536033278327842
HYPEUSDT,3,5,85515931.279365,short,1.955837318514767
HYPEUSDT,3,5,85515931.279365,long,-1.1201805350363123
HYPEUSDT,3,5,85515931.279365,long,-1.072241507284539
HYPEUSDT,3,5,85515931.279365,long,-1.1129698124202578
HYPEUSDT,3,5,85515931.279365,long,-1.106375602001028
HYPEUSDT,3,5,85515931.279365,short,-1.0888820343259091
HYPEUSDT,3,5,85515931.279365,short,1.9728543523024156
HYPEUSDT,3,5,85515931.279365,long,-1.080454174165423
HYPEUSDT,3,5,85515931.279365,short,-1.073434070826672
HYPEUSDT,3,5,85515931.279365,short,-1.1482646455674932
HYPEUSDT,3,5,85515931.279365,long,-1.086727359482353
HYPEUSDT,3,5,85515931.279365,short,-1.2965096490927477
HYPEUSDT,3,5,85515931.279365,long,-1.2847692623637144
HYPEUSDT,3,5,85515931.279365,long,1.9788246066503632
HYPEUSDT,3,5,85515931.279365,long,1.9707587542335443
HYPEUSDT,3,5,85515931.279365,short,-1.2618392557833167
HYPEUSDT,3,5,85515931.279365,short,-1.0665624588879294
HYPEUSDT,3,5,85515931.279365,long,1.963832197581692
HYPEUSDT,3,5,85515931.279365,short,-1.054810667614783
HYPEUSDT,3,5,85515931.279365,short,-1.086495656143828
HYPEUSDT,3,5,85515931.279365,long,1.9898443140953124
HYPEUSDT,3,5,85515931.279365,short,-1.1302255575858786
HYPEUSDT,3,5,85515931.279365,long,1.9733081571757163
HYPEUSDT,3,5,85515931.279365,long,-1.164881237950953
HYPEUSDT,3,5,85515931.279365,long,-1.0531768032899156
HYPEUSDT,3,5,85515931.279365,short,1.9657519660119422
HYPEUSDT,3,5,85515931.279365,long,-1.1032966960461281
HYPEUSDT,4,5,85515931.279365,short,-1.0911967731528354
HYPEUSDT,4,5,85515931.279365,long,-1.0536168646441637
HYPEUSDT,4,5,85515931.279365,long,-1.12881575440644
HYPEUSDT,4,5,85515931.279365,short,1.9776538924103433
HYPEUSDT,4,5,85515931.279365,short,-1.0390454665367803
HYPEUSDT,4,5,85515931.279365,long,1.9857186320370308
HYPEUSDT,4,5,85515931.279365,short,-1.0544999037811007
HYPEUSDT,4,5,85515931.279365,long,1.9810726780314358
HYPEUSDT,4,5,85515931.279365,short,-1.1210532847880155
HYPEUSDT,4,5,85515931.279365,long,-1.1746384565814314
HYPEUSDT,4,5,85515931.279365,long,-1.1201805350363123
HYPEUSDT,4,5,85515931.279365,long,-1.0722415072845393
HYPEUSDT,4,5,85515931.279365,short,-1.0888820343259091
HYPEUSDT,4,5,85515931.279365,short,1.9728543523024158
HYPEUSDT,4,5,85515931.279365,long,-1.0804541741654228
HYPEUSDT,4,5,85515931.279365,short,-1.2965096490927477
HYPEUSDT,4,5,85515931.279365,long,1.9788246066503632
HYPEUSDT,4,5,85515931.279365,long,1.963832197581692
HYPEUSDT,4,5,85515931.279365,short,-1.054810667614783
HYPEUSDT,4,5,85515931.279365,long,1.9898443140953121
HYPEUSDT,4,5,85515931.279365,long,-1.1648812379509528
ICPUSDT,3,5,2480433.2967299996,short,-1.0379507491032913
ICPUSDT,3,5,2480433.2967299996,short,-1.0446724298300536
ICPUSDT,3,5,2480433.2967299996,short,1.9920057638321824
ICPUSDT,3,5,2480433.2967299996,long,-1.079714171315836
ICPUSDT,3,5,2480433.2967299996,short,-1.0401811368545841
ICPUSDT,3,5,2480433.2967299996,long,-1.102451186757693
ICPUSDT,3,5,2480433.2967299996,long,-1.175391041579341
ICPUSDT,3,5,2480433.2967299996,long,-1.1634692599456125
ICPUSDT,3,5,2480433.2967299996,short,1.968591008922443
ICPUSDT,3,5,2480433.2967299996,long,-1.0598966049747998
ICPUSDT,3,5,2480433.2967299996,long,1.9802508916821708
ICPUSDT,3,5,2480433.2967299996,long,-1.0730694197229669
ICPUSDT,3,5,2480433.2967299996,long,1.975302192812448
ICPUSDT,3,5,2480433.2967299996,short,-1.0646176134815595
ICPUSDT,3,5,2480433.2967299996,short,1.9820907430739194
ICPUSDT,3,5,2480433.2967299996,long,1.9092517949444148
ICPUSDT,3,5,2480433.2967299996,short,1.9540626397019687
ICPUSDT,3,5,2480433.2967299996,short,1.9692195929768557
ICPUSDT,3,5,2480433.2967299996,long,-1.054346024907342
ICPUSDT,3,5,2480433.2967299996,long,1.938272070049392
ICPUSDT,3,5,2480433.2967299996,short,-1.2083256052281173
ICPUSDT,3,5,2480433.2967299996,long,-1.2538220086015
ICPUSDT,3,5,2480433.2967299996,long,-1.1633605650391676
ICPUSDT,3,5,2480433.2967299996,long,1.9551755967224802
ICPUSDT,3,5,2480433.2967299996,long,-1.1472330280232164
ICPUSDT,3,5,2480433.2967299996,short,1.9553074294205055
ICPUSDT,3,5,2480433.2967299996,long,-1.1370036326178412
ICPUSDT,3,5,2480433.2967299996,short,-1.1085814482640388
ICPUSDT,3,5,2480433.2967299996,long,1.9438699319447281
ICPUSDT,3,5,2480433.2967299996,short,-1.0575958787728368
ICPUSDT,3,5,2480433.2967299996,short,1.9896573061368035
ICPUSDT,3,5,2480433.2967299996,short,-1.0728589652107676
ICPUSDT,3,5,2480433.2967299996,short,-1.087201638274854
ICPUSDT,3,5,2480433.2967299996,long,1.9828766612641815
ICPUSDT,3,5,2480433.2967299996,short,-1.0548285201945073
ICPUSDT,3,5,2480433.2967299996,short,-1.0580399512614918
ICPUSDT,3,5,2480433.2967299996,short,-1.0676342854291494
ICPUSDT,3,5,2480433.2967299996,short,-1.13610998243225
ICPUSDT,3,5,2480433.2967299996,long,-1.0781482470797124
ICPUSDT,3,5,2480433.2967299996,long,-1.0894905669226136
ICPUSDT,3,5,2480433.2967299996,short,1.9882445188609947
ICPUSDT,3,5,2480433.2967299996,short,-1.0839523815327088
ICPUSDT,3,5,2480433.2967299996,short,-1.0568901388103449
ICPUSDT,4,5,2480433.2967299996,short,-1.026630461293779
ICPUSDT,4,5,2480433.2967299996,short,-1.0446724298300534
ICPUSDT,4,5,2480433.2967299996,short,1.9920057638321824
ICPUSDT,4,5,2480433.2967299996,short,1.9741676557750027
ICPUSDT,4,5,2480433.2967299996,long,-1.0687612415386458
ICPUSDT,4,5,2480433.2967299996,long,-1.1634692599456127
ICPUSDT,4,5,2480433.2967299996,long,-1.0598966049747998
ICPUSDT,4,5,2480433.2967299996,short,-1.0646176134815595
ICPUSDT,4,5,2480433.2967299996,short,1.9820907430739194
ICPUSDT,4,5,2480433.2967299996,long,1.9092517949444148
ICPUSDT,4,5,2480433.2967299996,long,-1.118922694518602
ICPUSDT,4,5,2480433.2967299996,short,-1.2083256052281175
ICPUSDT,4,5,2480433.2967299996,long,-1.1633605650391678
ICPUSDT,4,5,2480433.2967299996,long,-1.1472330280232164
ICPUSDT,4,5,2480433.2967299996,short,-1.165956728219416
ICPUSDT,4,5,2480433.2967299996,long,-1.0894905669226134
ICPUSDT,4,5,2480433.2967299996,short,-1.1668616788881647
ICPUSDT,4,5,2480433.2967299996,long,-1.1019141559922023
ICPUSDT,4,5,2480433.2967299996,short,-1.0839523815327086
INITUSDT,3,1,78733.706575,long,-1.0538022031481287
INITUSDT,3,1,78733.706575,long,-1.0666641142509437
INITUSDT,3,1,78733.706575,short,-1.046069042456431
INITUSDT,3,1,78733.706575,long,-1.0966429750074616
INITUSDT,3,1,78733.706575,short,-1.0470352757897652
INITUSDT,3,1,78733.706575,long,1.9772699513381995
INITUSDT,3,1,78733.706575,short,1.964243633819708
INITUSDT,3,1,78733.706575,short,-1.1071076959519548
INITUSDT,3,1,78733.706575,short,-1.0695510681643394
INITUSDT,3,1,78733.706575,short,-1.0674339666754054
INITUSDT,3,1,78733.706575,long,1.9662393660428932
INITUSDT,3,1,78733.706575,long,-1.077041761265489
INITUSDT,3,1,78733.706575,short,-0.7498565291277851
INITUSDT,3,1,78733.706575,short,-1.0832915488342945
INITUSDT,3,1,78733.706575,long,-1.0958603059752674
INITUSDT,3,1,78733.706575,short,-1.1152752925144194
INITUSDT,3,1,78733.706575,short,-1.067425855048463
INITUSDT,3,1,78733.706575,short,1.9836956852181216
INITUSDT,3,1,78733.706575,long,-1.0976545446095907
INITUSDT,3,1,78733.706575,short,-1.2060270896570648
INITUSDT,3,1,78733.706575,short,-1.0807452295813342
INITUSDT,3,1,78733.706575,short,-1.049292929542727
INITUSDT,4,1,78733.706575,long,-1.0538022031481287
INITUSDT,4,1,78733.706575,short,-1.0460690424564312
INITUSDT,4,1,78733.706575,short,-1.0470352757897652
INITUSDT,4,1,78733.706575,long,1.9772699513381995
INITUSDT,4,1,78733.706575,short,-1.1071076959519548
INITUSDT,4,1,78733.706575,short,-1.0695510681643394
INITUSDT,4,1,78733.706575,short,-1.0674339666754054
INITUSDT,4,1,78733.706575,long,1.9662393660428932
INITUSDT,4,1,78733.706575,short,1.9710727048915901
INITUSDT,4,1,78733.706575,short,1.9855368622294969
INITUSDT,4,1,78733.706575,short,-1.0387244799700575
INITUSDT,4,1,78733.706575,short,-1.042881381341568
INITUSDT,4,1,78733.706575,long,-1.0919841775271188
INITUSDT,4,1,78733.706575,short,1.9663780111444487
INITUSDT,4,1,78733.706575,short,-1.0499892980194934
INITUSDT,4,1,78733.706575,short,-1.0692162703062713
INITUSDT,4,1,78733.706575,short,1.9836956852181216
INITUSDT,4,1,78733.706575,long,1.9942637364956919
JASMYUSDT,3,3,451825.44302999997,short,1.9656666244597687
JASMYUSDT,3,3,451825.44302999997,short,-1.1421445660345015
JASMYUSDT,3,3,451825.44302999997,long,1.913554228029773
JASMYUSDT,3,3,451825.44302999997,short,1.9928860115940743
JASMYUSDT,3,3,451825.44302999997,long,-1.027617376564849
JASMYUSDT,3,3,451825.44302999997,short,-1.0642388366988176
JASMYUSDT,3,3,451825.44302999997,short,-1.1074603037776038
JASMYUSDT,3,3,451825.44302999997,short,1.9849085744007435
JASMYUSDT,3,3,451825.44302999997,short,1.9892159146741906
JASMYUSDT,3,3,451825.44302999997,long,-1.0460907032219484
JASMYUSDT,3,3,451825.44302999997,short,1.974946153846154
JASMYUSDT,3,3,451825.44302999997,long,1.9874745160685887
JASMYUSDT,3,3,451825.44302999997,short,-1.1503075708255517
JASMYUSDT,3,3,451825.44302999997,short,-1.0811159766025045
JASMYUSDT,3,3,451825.44302999997,short,1.9903867948585532
JASMYUSDT,3,3,451825.44302999997,long,-1.0647984274343554
JASMYUSDT,3,3,451825.44302999997,long,1.9633732282407281
JASMYUSDT,3,3,451825.44302999997,short,-1.07436379984625
JASMYUSDT,3,3,451825.44302999997,short,1.985940681686534
JASMYUSDT,3,3,451825.44302999997,long,1.9459313950359172
JASMYUSDT,3,3,451825.44302999997,long,-1.0967440012397545
JASMYUSDT,3,3,451825.44302999997,short,-1.0377145001842705
JASMYUSDT,3,3,451825.44302999997,short,1.9602029986475775
JASMYUSDT,3,3,451825.44302999997,long,-1.1805867285020928
JASMYUSDT,3,3,451825.44302999997,long,1.9703690415772008
JASMYUSDT,3,3,451825.44302999997,long,-1.066705100905326
JASMYUSDT,3,3,451825.44302999997,long,-1.1467133483333327
JASMYUSDT,3,3,451825.44302999997,long,1.9802186947928853
JASMYUSDT,3,3,451825.44302999997,long,-1.104713469835993
JASMYUSDT,3,3,451825.44302999997,short,1.9822246113120314
JASMYUSDT,3,3,451825.44302999997,long,1.9926386369048235
JASMYUSDT,3,3,451825.44302999997,short,1.9924070055502725
JASMYUSDT,3,3,451825.44302999997,short,-1.0210706971054981
JASMYUSDT,3,3,451825.44302999997,long,-1.2078651115016092
JASMYUSDT,3,3,451825.44302999997,short,1.9931445308992968
JASMYUSDT,3,3,451825.44302999997,long,-1.0582859393308726
JASMYUSDT,3,3,451825.44302999997,long,-1.0720354831486516
JASMYUSDT,3,3,451825.44302999997,short,-1.0639099362300986
JASMYUSDT,4,3,451825.44302999997,long,-1.0744137655686852
JASMYUSDT,4,3,451825.44302999997,short,-1.0642388366988176
JASMYUSDT,4,3,451825.44302999997,short,1.974946153846154
JASMYUSDT,4,3,451825.44302999997,long,1.9874745160685887
JASMYUSDT,4,3,451825.44302999997,short,-1.0811159766025045
JASMYUSDT,4,3,451825.44302999997,short,1.9903867948585532
JASMYUSDT,4,3,451825.44302999997,short,1.985940681686534
JASMYUSDT,4,3,451825.44302999997,long,1.945931395035917
JASMYUSDT,4,3,451825.44302999997,long,-1.0967440012397545
JASMYUSDT,4,3,451825.44302999997,short,-1.0377145001842707
JASMYUSDT,4,3,451825.44302999997,long,-1.066705100905326
JASMYUSDT,4,3,451825.44302999997,long,-1.1467133483333325
JASMYUSDT,4,3,451825.44302999997,long,1.980218694792885
JASMYUSDT,4,3,451825.44302999997,short,-1.0210706971054981
JASMYUSDT,4,3,451825.44302999997,short,1.9931445308992968
JASMYUSDT,4,3,451825.44302999997,long,-1.1316753213677901
JSTUSDT,3,3,258364.26165,short,-1.2088510789104712
JSTUSDT,3,3,258364.26165,short,1.9343686414289454
JSTUSDT,3,3,258364.26165,long,-1.07922491820085
JSTUSDT,3,3,258364.26165,long,1.9705572564660234
JSTUSDT,3,3,258364.26165,long,-1.048715650967334
JSTUSDT,3,3,258364.26165,short,-1.1735747317459317
JSTUSDT,3,3,258364.26165,short,-1.174015057081495
JSTUSDT,3,3,258364.26165,short,-1.2278267585178855
JSTUSDT,3,3,258364.26165,long,1.9765004563906476
JSTUSDT,3,3,258364.26165,short,1.9359883342044542
JSTUSDT,3,3,258364.26165,long,-1.043953958595991
JSTUSDT,3,3,258364.26165,long,1.98364147137387
JSTUSDT,3,3,258364.26165,long,-1.143470810813168
JSTUSDT,3,3,258364.26165,short,1.92537089146904
JSTUSDT,3,3,258364.26165,long,1.9900108378016566
JSTUSDT,3,3,258364.26165,long,1.9444296710240487
JSTUSDT,3,3,258364.26165,long,-1.0879662150374523
JSTUSDT,3,3,258364.26165,long,-1.0870943591807858
JSTUSDT,3,3,258364.26165,short,1.9640021716649427
JSTUSDT,3,3,258364.26165,long,-1.0762954851336592
JSTUSDT,3,3,258364.26165,long,-1.0747577743242842
JSTUSDT,3,3,258364.26165,short,-1.5869800301488655
JSTUSDT,3,3,258364.26165,short,-1.33965225079244
JSTUSDT,3,3,258364.26165,long,1.9675081110935773
JSTUSDT,3,3,258364.26165,long,-1.1285558616371236
JSTUSDT,3,3,258364.26165,long,-1.239176865826584
JSTUSDT,3,3,258364.26165,long,1.946151873565489
JSTUSDT,3,3,258364.26165,short,-1.2124969124952873
JSTUSDT,3,3,258364.26165,long,1.9577681183696252
JSTUSDT,3,3,258364.26165,short,1.939809628617168
JSTUSDT,3,3,258364.26165,long,-1.1132328103217182
JSTUSDT,3,3,258364.26165,long,1.971190157283791
JSTUSDT,3,3,258364.26165,long,-1.126545347525918
JSTUSDT,3,3,258364.26165,long,-1.221536233747716
JSTUSDT,3,3,258364.26165,long,-1.471315019849381
JSTUSDT,3,3,258364.26165,long,1.9828459025590126
JSTUSDT,3,3,258364.26165,long,1.9828459025590128
JSTUSDT,3,3,258364.26165,short,-1.1528591788255558
JSTUSDT,3,3,258364.26165,short,-1.131199426259603
JSTUSDT,3,3,258364.26165,long,-1.1291841771040947
JSTUSDT,3,3,258364.26165,short,-1.2935138752542805
JSTUSDT,3,3,258364.26165,short,-1.1177941260073958
JSTUSDT,3,3,258364.26165,long,1.9407335846936857
JSTUSDT,3,3,258364.26165,short,1.9643402684563758
JSTUSDT,3,3,258364.26165,long,-1.2024071355295534
JSTUSDT,3,3,258364.26165,long,-1.1628255965429737
JSTUSDT,4,3,258364.26165,short,1.9343686414289458
JSTUSDT,4,3,258364.26165,long,1.9705572564660239
JSTUSDT,4,3,258364.26165,long,-1.048715650967334
JSTUSDT,4,3,258364.26165,short,-1.1735747317459317
JSTUSDT,4,3,258364.26165,long,1.9765004563906476
JSTUSDT,4,3,258364.26165,short,1.9253708914690397
JSTUSDT,4,3,258364.26165,long,1.9900108378016566
JSTUSDT,4,3,258364.26165,long,-1.0762954851336592
JSTUSDT,4,3,258364.26165,long,-1.0747577743242842
JSTUSDT,4,3,258364.26165,long,-1.1285558616371234
JSTUSDT,4,3,258364.26165,long,1.946151873565489
JSTUSDT,4,3,258364.26165,short,-1.2124969124952873
JSTUSDT,4,3,258364.26165,long,1.957768118369625
JSTUSDT,4,3,258364.26165,long,1.9828459025590128
JSTUSDT,4,3,258364.26165,short,-1.2935138752542803
JSTUSDT,4,3,258364.26165,short,-1.1177941260073958
JSTUSDT,4,3,258364.26165,short,1.9643402684563758
JSTUSDT,4,3,258364.26165,long,-1.1628255965429737
KATUSDT,3,3,281946.462242,short,-1.0520785174924336
KATUSDT,3,3,281946.462242,long,-1.061415949238492
KATUSDT,3,3,281946.462242,long,-1.0371226428525215
KATUSDT,3,3,281946.462242,short,1.9958319351461118
KATUSDT,3,3,281946.462242,short,1.9791881963473004
KATUSDT,3,3,281946.462242,long,-1.1167755529804329
KATUSDT,3,3,281946.462242,long,1.989634697978149
KATUSDT,3,3,281946.462242,short,-1.057783475586998
KATUSDT,3,3,281946.462242,long,-1.0960821649403572
KATUSDT,3,3,281946.462242,short,1.9564632333994412
KATUSDT,3,3,281946.462242,long,-1.0292149682192981
KATUSDT,3,3,281946.462242,short,1.995480921982423
KATUSDT,3,3,281946.462242,long,1.965508095103312
KATUSDT,3,3,281946.462242,short,1.9851574015391578
KATUSDT,3,3,281946.462242,short,1.9494450284990485
KATUSDT,3,3,281946.462242,short,-1.0936824718264608
KATUSDT,3,3,281946.462242,long,1.973123702120479
KATUSDT,3,3,281946.462242,long,-1.156379858070135
KATUSDT,3,3,281946.462242,short,-1.0572702713948947
KATUSDT,3,3,281946.462242,long,-1.1143706289112332
KATUSDT,3,3,281946.462242,short,-1.1787083976924706
KATUSDT,3,3,281946.462242,short,1.9612432328812297
KATUSDT,3,3,281946.462242,short,-1.230590346086463
KATUSDT,3,3,281946.462242,long,-1.2367200509834824
KATUSDT,3,3,281946.462242,short,-1.123227814676066
KATUSDT,3,3,281946.462242,short,-1.1812818789542159
KATUSDT,3,3,281946.462242,short,-1.1428526515914632
KATUSDT,3,3,281946.462242,short,-1.0665308872272612
KATUSDT,3,3,281946.462242,long,1.9806088611859838
KATUSDT,3,3,281946.462242,long,-1.0225191245844982
KATUSDT,3,3,281946.462242,long,1.9806088611859838
KATUSDT,3,3,281946.462242,short,1.9841912489379776
KATUSDT,3,3,281946.462242,long,1.9704413615962797
KATUSDT,3,3,281946.462242,short,-1.0554517656983098
KATUSDT,3,3,281946.462242,short,-1.0416742727476094
KATUSDT,3,3,281946.462242,short,1.9775632814219006
KATUSDT,3,3,281946.462242,short,1.9905695454858008
KATUSDT,3,3,281946.462242,short,1.9540366782519882
KATUSDT,3,3,281946.462242,long,1.978539178662725
KATUSDT,3,3,281946.462242,long,1.98059646112814
KATUSDT,3,3,281946.462242,short,-1.1108826164823813
KATUSDT,3,3,281946.462242,long,1.982025891092199
KATUSDT,4,3,281946.462242,long,-1.061415949238492
KATUSDT,4,3,281946.462242,long,-1.0960821649403572
KATUSDT,4,3,281946.462242,short,1.956463233399441
KATUSDT,4,3,281946.462242,long,-1.0292149682192981
KATUSDT,4,3,281946.462242,short,1.9954809219824232
KATUSDT,4,3,281946.462242,short,-1.093682471826461
KATUSDT,4,3,281946.462242,short,-1.057270271394895
KATUSDT,4,3,281946.462242,short,-1.230590346086463
KATUSDT,4,3,281946.462242,long,-1.2367200509834826
KATUSDT,4,3,281946.462242,short,-1.1428526515914632
KATUSDT,4,3,281946.462242,long,1.9806088611859836
KATUSDT,4,3,281946.462242,long,-1.0225191245844982
KATUSDT,4,3,281946.462242,short,-1.0416742727476092
KATUSDT,4,3,281946.462242,short,1.9905695454858006
KATUSDT,4,3,281946.462242,short,1.9540366782519882
KATUSDT,4,3,281946.462242,short,-1.1108826164823813
KATUSDT,4,3,281946.462242,long,1.982025891092199
KAVAUSDT,3,2,114328.71306000001,short,-1.107151679996707
KAVAUSDT,3,2,114328.71306000001,short,-1.1155531634718243
KAVAUSDT,3,2,114328.71306000001,long,-1.0664024352690729
KAVAUSDT,3,2,114328.71306000001,long,-1.0664024352690726
KAVAUSDT,3,2,114328.71306000001,long,1.9910498052324972
KAVAUSDT,3,2,114328.71306000001,short,-1.111626758300103
KAVAUSDT,3,2,114328.71306000001,long,1.972990421260595
KAVAUSDT,3,2,114328.71306000001,long,-1.06004383593637
KAVAUSDT,3,2,114328.71306000001,long,-1.0600438359363702
KAVAUSDT,3,2,114328.71306000001,short,-1.1197632459758908
KAVAUSDT,3,2,114328.71306000001,short,1.9295964394076905
KAVAUSDT,3,2,114328.71306000001,long,-1.2082376665295986
KAVAUSDT,3,2,114328.71306000001,short,-1.397959532802588
KAVAUSDT,3,2,114328.71306000001,short,1.9529841359773366
KAVAUSDT,3,2,114328.71306000001,short,-1.3016989614787513
KAVAUSDT,3,2,114328.71306000001,long,1.9303250975901702
KAVAUSDT,3,2,114328.71306000001,short,1.8804333037102814
KAVAUSDT,3,2,114328.71306000001,short,-1.0852335466041991
KAVAUSDT,3,2,114328.71306000001,short,-1.1895889507981618
KAVAUSDT,3,2,114328.71306000001,short,-1.1991599602656267
KAVAUSDT,3,2,114328.71306000001,short,-1.4056090222592437
KAVAUSDT,3,2,114328.71306000001,long,1.942104912648163
KAVAUSDT,3,2,114328.71306000001,long,-1.2101890156412192
KAVAUSDT,3,2,114328.71306000001,long,-1.1241300970581611
KAVAUSDT,3,2,114328.71306000001,long,1.8985354683080995
KAVAUSDT,3,2,114328.71306000001,short,-1.0498145995249157
KAVAUSDT,3,2,114328.71306000001,long,1.9742925584977975
KAVAUSDT,3,2,114328.71306000001,short,-1.1590195350995716
KAVAUSDT,3,2,114328.71306000001,short,-1.0950412240800311
KAVAUSDT,3,2,114328.71306000001,long,1.988749491381867
KAVAUSDT,3,2,114328.71306000001,short,1.9935997971304513
KAVAUSDT,3,2,114328.71306000001,short,-1.07003136234355
KAVAUSDT,3,2,114328.71306000001,short,-1.130382716724418
KAVAUSDT,3,2,114328.71306000001,long,-1.1443502895840831
KAVAUSDT,4,2,114328.71306000001,short,-1.1155531634718243
KAVAUSDT,4,2,114328.71306000001,long,-1.0664024352690726
KAVAUSDT,4,2,114328.71306000001,long,-1.0664024352690729
KAVAUSDT,4,2,114328.71306000001,long,1.9729904212605955
KAVAUSDT,4,2,114328.71306000001,short,-1.026962899309595
KAVAUSDT,4,2,114328.71306000001,long,-1.0600438359363702
KAVAUSDT,4,2,114328.71306000001,short,1.9295964394076905
KAVAUSDT,4,2,114328.71306000001,short,1.9529841359773363
KAVAUSDT,4,2,114328.71306000001,long,1.9303250975901705
KAVAUSDT,4,2,114328.71306000001,short,-1.1895889507981618
KAVAUSDT,4,2,114328.71306000001,long,1.9421049126481627
KAVAUSDT,4,2,114328.71306000001,long,-1.124130097058161
KAVAUSDT,4,2,114328.71306000001,long,1.9772042244308374
KAVAUSDT,4,2,114328.71306000001,short,-1.1109824430143855
KAVAUSDT,4,2,114328.71306000001,short,-1.1590195350995718
KAVAUSDT,4,2,114328.71306000001,short,-1.0950412240800311
KAVAUSDT,4,2,114328.71306000001,long,1.9887494913818666
KAVAUSDT,4,2,114328.71306000001,short,-1.0301851128930541
KAVAUSDT,4,2,114328.71306000001,long,-1.1443502895840834
KITEUSDT,3,4,721422.09091,long,1.9818929930067526
KITEUSDT,3,4,721422.09091,short,1.9910210627665297
KITEUSDT,3,4,721422.09091,short,-1.0781953883080155
KITEUSDT,3,4,721422.09091,short,-1.0690065921658582
KITEUSDT,3,4,721422.09091,short,-1.093570754559378
KITEUSDT,3,4,721422.09091,short,1.9773887342699774
KITEUSDT,3,4,721422.09091,short,1.9918866708160772
KITEUSDT,3,4,721422.09091,long,1.983843340510612
KITEUSDT,3,4,721422.09091,short,1.9819076887207916
KITEUSDT,3,4,721422.09091,short,-1.0315290655918448
KITEUSDT,3,4,721422.09091,long,-1.0253943111208181
KITEUSDT,3,4,721422.09091,short,-1.052025624345228
KITEUSDT,3,4,721422.09091,short,-1.0751870798752605
KITEUSDT,3,4,721422.09091,short,-1.2572899643957063
KITEUSDT,3,4,721422.09091,long,-1.048474286420335
KITEUSDT,3,4,721422.09091,long,1.9803369003457492
KITEUSDT,3,4,721422.09091,short,-1.1447670288163712
KITEUSDT,3,4,721422.09091,long,-1.081660981456601
KITEUSDT,3,4,721422.09091,short,-1.1741561329341583
KITEUSDT,3,4,721422.09091,short,1.9838252185819478
KITEUSDT,3,4,721422.09091,short,-1.0431352040316408
KITEUSDT,3,4,721422.09091,short,-1.0435937174612868
KITEUSDT,3,4,721422.09091,long,1.9878772523515775
KITEUSDT,3,4,721422.09091,long,-1.053673782237733
KITEUSDT,3,4,721422.09091,long,-1.08258268336123
KITEUSDT,3,4,721422.09091,long,-1.157959545853944
KITEUSDT,3,4,721422.09091,long,-1.157959545853944
KITEUSDT,3,4,721422.09091,short,-1.0951783005713416
KITEUSDT,3,4,721422.09091,long,-1.034064312680263
KITEUSDT,3,4,721422.09091,long,-1.0629361249197686
KITEUSDT,3,4,721422.09091,long,-1.1200484990489816
KITEUSDT,4,4,721422.09091,long,1.9818929930067526
KITEUSDT,4,4,721422.09091,short,-1.034979954058981
KITEUSDT,4,4,721422.09091,short,-1.0781953883080155
KITEUSDT,4,4,721422.09091,short,-1.069006592165858
KITEUSDT,4,4,721422.09091,short,-1.093570754559378
KITEUSDT,4,4,721422.09091,short,1.9773887342699774
KITEUSDT,4,4,721422.09091,short,-1.0315290655918445
KITEUSDT,4,4,721422.09091,short,-1.052025624345228
KITEUSDT,4,4,721422.09091,short,-1.2572899643957065
KITEUSDT,4,4,721422.09091,long,-1.0484742864203347
KITEUSDT,4,4,721422.09091,long,-1.0816609814566012
KITEUSDT,4,4,721422.09091,short,-1.1741561329341583
KITEUSDT,4,4,721422.09091,short,-1.0431352040316408
KITEUSDT,4,4,721422.09091,long,1.9878772523515775
KITEUSDT,4,4,721422.09091,long,-1.157959545853944
KITEUSDT,4,4,721422.09091,short,-1.0951783005713418
KITEUSDT,4,4,721422.09091,long,-1.034064312680263
LAUSDT,3,4,520827.52896,long,1.9813516902011123
LAUSDT,3,4,520827.52896,long,-1.0597014449805413
LAUSDT,3,4,520827.52896,long,1.9891252462751579
LAUSDT,3,4,520827.52896,short,-0.3965138978149093
LAUSDT,3,4,520827.52896,long,-1.0814643049893278
LAUSDT,3,4,520827.52896,long,1.9738882232530497
