entry_time,rows,unique_symbols,unique_signal_times,duplicate_rows,expected_signal_time,timing_ok
2026-02-06 16:00:00+00:00,1,1,1,0,2026-02-06 12:00:00+00:00,True
2026-02-07 08:00:00+00:00,1,1,1,0,2026-02-07 04:00:00+00:00,True
2026-02-07 12:00:00+00:00,1,1,1,0,2026-02-07 08:00:00+00:00,True
2026-02-07 20:00:00+00:00,1,1,1,0,2026-02-07 16:00:00+00:00,True
2026-02-08 04:00:00+00:00,1,1,1,0,2026-02-08 00:00:00+00:00,True
2026-02-08 16:00:00+00:00,1,1,1,0,2026-02-08 12:00:00+00:00,True
2026-02-09 00:00:00+00:00,1,1,1,0,2026-02-08 20:00:00+00:00,True
2026-02-09 16:00:00+00:00,1,1,1,0,2026-02-09 12:00:00+00:00,True
2026-02-10 00:00:00+00:00,1,1,1,0,2026-02-09 20:00:00+00:00,True
2026-02-10 20:00:00+00:00,1,1,1,0,2026-02-10 16:00:00+00:00,True
2026-02-11 16:00:00+00:00,1,1,1,0,2026-02-11 12:00:00+00:00,True
2026-02-12 08:00:00+00:00,1,1,1,0,2026-02-12 04:00:00+00:00,True
2026-02-12 16:00:00+00:00,1,1,1,0,2026-02-12 12:00:00+00:00,True
2026-02-14 08:00:00+00:00,1,1,1,0,2026-02-14 04:00:00+00:00,True
2026-02-15 04:00:00+00:00,1,1,1,0,2026-02-15 00:00:00+00:00,True
2026-02-16 16:00:00+00:00,1,1,1,0,2026-02-16 12:00:00+00:00,True
2026-02-17 04:00:00+00:00,1,1,1,0,2026-02-17 00:00:00+00:00,True
2026-02-17 08:00:00+00:00,1,1,1,0,2026-02-17 04:00:00+00:00,True
2026-02-17 12:00:00+00:00,1,1,1,0,2026-02-17 08:00:00+00:00,True
2026-02-17 16:00:00+00:00,1,1,1,0,2026-02-17 12:00:00+00:00,True
2026-02-18 04:00:00+00:00,1,1,1,0,2026-02-18 00:00:00+00:00,True
2026-02-19 00:00:00+00:00,1,1,1,0,2026-02-18 20:00:00+00:00,True
2026-02-19 08:00:00+00:00,1,1,1,0,2026-02-19 04:00:00+00:00,True
2026-02-20 12:00:00+00:00,1,1,1,0,2026-02-20 08:00:00+00:00,True
2026-02-20 16:00:00+00:00,1,1,1,0,2026-02-20 12:00:00+00:00,True
2026-02-21 08:00:00+00:00,1,1,1,0,2026-02-21 04:00:00+00:00,True
2026-02-21 16:00:00+00:00,1,1,1,0,2026-02-21 12:00:00+00:00,True
2026-02-22 08:00:00+00:00,1,1,1,0,2026-02-22 04:00:00+00:00,True
2026-02-23 12:00:00+00:00,1,1,1,0,2026-02-23 08:00:00+00:00,True
2026-02-24 20:00:00+00:00,1,1,1,0,2026-02-24 16:00:00+00:00,True
2026-02-25 00:00:00+00:00,1,1,1,0,2026-02-24 20:00:00+00:00,True
2026-02-25 04:00:00+00:00,1,1,1,0,2026-02-25 00:00:00+00:00,True
2026-02-25 08:00:00+00:00,1,1,1,0,2026-02-25 04:00:00+00:00,True
2026-02-25 12:00:00+00:00,1,1,1,0,2026-02-25 08:00:00+00:00,True
2026-02-26 04:00:00+00:00,1,1,1,0,2026-02-26 00:00:00+00:00,True
2026-02-27 00:00:00+00:00,1,1,1,0,2026-02-26 20:00:00+00:00,True
2026-02-27 16:00:00+00:00,1,1,1,0,2026-02-27 12:00:00+00:00,True
2026-03-01 16:00:00+00:00,1,1,1,0,2026-03-01 12:00:00+00:00,True
2026-03-02 08:00:00+00:00,1,1,1,0,2026-03-02 04:00:00+00:00,True
2026-03-03 00:00:00+00:00,1,1,1,0,2026-03-02 20:00:00+00:00,True
2026-03-03 04:00:00+00:00,1,1,1,0,2026-03-03 00:00:00+00:00,True
2026-03-03 16:00:00+00:00,1,1,1,0,2026-03-03 12:00:00+00:00,True
2026-03-04 00:00:00+00:00,1,1,1,0,2026-03-03 20:00:00+00:00,True
2026-03-04 04:00:00+00:00,1,1,1,0,2026-03-04 00:00:00+00:00,True
2026-03-04 16:00:00+00:00,1,1,1,0,2026-03-04 12:00:00+00:00,True
2026-03-05 00:00:00+00:00,1,1,1,0,2026-03-04 20:00:00+00:00,True
2026-03-05 08:00:00+00:00,1,1,1,0,2026-03-05 04:00:00+00:00,True
2026-03-05 12:00:00+00:00,1,1,1,0,2026-03-05 08:00:00+00:00,True
2026-03-05 16:00:00+00:00,1,1,1,0,2026-03-05 12:00:00+00:00,True
2026-03-06 04:00:00+00:00,1,1,1,0,2026-03-06 00:00:00+00:00,True
2026-03-07 00:00:00+00:00,1,1,1,0,2026-03-06 20:00:00+00:00,True
2026-03-09 12:00:00+00:00,1,1,1,0,2026-03-09 08:00:00+00:00,True
2026-03-10 08:00:00+00:00,1,1,1,0,2026-03-10 04:00:00+00:00,True
2026-03-10 16:00:00+00:00,1,1,1,0,2026-03-10 12:00:00+00:00,True
2026-03-11 04:00:00+00:00,1,1,1,0,2026-03-11 00:00:00+00:00,True
2026-03-11 08:00:00+00:00,1,1,1,0,2026-03-11 04:00:00+00:00,True
2026-03-11 16:00:00+00:00,1,1,1,0,2026-03-11 12:00:00+00:00,True
2026-03-12 16:00:00+00:00,1,1,1,0,2026-03-12 12:00:00+00:00,True
2026-03-12 20:00:00+00:00,1,1,1,0,2026-03-12 16:00:00+00:00,True
2026-03-13 00:00:00+00:00,1,1,1,0,2026-03-12 20:00:00+00:00,True
2026-03-13 20:00:00+00:00,1,1,1,0,2026-03-13 16:00:00+00:00,True
2026-03-14 08:00:00+00:00,1,1,1,0,2026-03-14 04:00:00+00:00,True
2026-03-14 16:00:00+00:00,1,1,1,0,2026-03-14 12:00:00+00:00,True
2026-03-14 20:00:00+00:00,1,1,1,0,2026-03-14 16:00:00+00:00,True
2026-03-15 04:00:00+00:00,1,1,1,0,2026-03-15 00:00:00+00:00,True
2026-03-15 20:00:00+00:00,1,1,1,0,2026-03-15 16:00:00+00:00,True
2026-03-16 00:00:00+00:00,1,1,1,0,2026-03-15 20:00:00+00:00,True
2026-03-16 08:00:00+00:00,1,1,1,0,2026-03-16 04:00:00+00:00,True
2026-03-16 20:00:00+00:00,1,1,1,0,2026-03-16 16:00:00+00:00,True
2026-03-17 04:00:00+00:00,1,1,1,0,2026-03-17 00:00:00+00:00,True
2026-03-17 16:00:00+00:00,1,1,1,0,2026-03-17 12:00:00+00:00,True
2026-03-18 08:00:00+00:00,1,1,1,0,2026-03-18 04:00:00+00:00,True
2026-03-18 20:00:00+00:00,1,1,1,0,2026-03-18 16:00:00+00:00,True
2026-03-19 12:00:00+00:00,1,1,1,0,2026-03-19 08:00:00+00:00,True
2026-03-19 20:00:00+00:00,1,1,1,0,2026-03-19 16:00:00+00:00,True
2026-03-20 12:00:00+00:00,1,1,1,0,2026-03-20 08:00:00+00:00,True
2026-03-21 04:00:00+00:00,1,1,1,0,2026-03-21 00:00:00+00:00,True
2026-03-22 16:00:00+00:00,1,1,1,0,2026-03-22 12:00:00+00:00,True
2026-03-23 12:00:00+00:00,1,1,1,0,2026-03-23 08:00:00+00:00,True
2026-03-23 16:00:00+00:00,1,1,1,0,2026-03-23 12:00:00+00:00,True
2026-03-24 08:00:00+00:00,1,1,1,0,2026-03-24 04:00:00+00:00,True
2026-03-24 12:00:00+00:00,1,1,1,0,2026-03-24 08:00:00+00:00,True
2026-03-24 16:00:00+00:00,1,1,1,0,2026-03-24 12:00:00+00:00,True
2026-03-25 04:00:00+00:00,1,1,1,0,2026-03-25 00:00:00+00:00,True
2026-03-25 16:00:00+00:00,1,1,1,0,2026-03-25 12:00:00+00:00,True
2026-03-28 08:00:00+00:00,1,1,1,0,2026-03-28 04:00:00+00:00,True
2026-03-29 04:00:00+00:00,1,1,1,0,2026-03-29 00:00:00+00:00,True
2026-03-30 16:00:00+00:00,1,1,1,0,2026-03-30 12:00:00+00:00,True
2026-03-31 20:00:00+00:00,1,1,1,0,2026-03-31 16:00:00+00:00,True
2026-04-01 00:00:00+00:00,1,1,1,0,2026-03-31 20:00:00+00:00,True
2026-04-01 08:00:00+00:00,1,1,1,0,2026-04-01 04:00:00+00:00,True
2026-04-01 20:00:00+00:00,1,1,1,0,2026-04-01 16:00:00+00:00,True
2026-04-03 00:00:00+00:00,1,1,1,0,2026-04-02 20:00:00+00:00,True
2026-04-03 04:00:00+00:00,1,1,1,0,2026-04-03 00:00:00+00:00,True
2026-04-03 08:00:00+00:00,1,1,1,0,2026-04-03 04:00:00+00:00,True
2026-04-03 12:00:00+00:00,1,1,1,0,2026-04-03 08:00:00+00:00,True
2026-04-04 08:00:00+00:00,1,1,1,0,2026-04-04 04:00:00+00:00,True
2026-04-06 00:00:00+00:00,1,1,1,0,2026-04-05 20:00:00+00:00,True
2026-04-06 16:00:00+00:00,1,1,1,0,2026-04-06 12:00:00+00:00,True
2026-04-07 08:00:00+00:00,1,1,1,0,2026-04-07 04:00:00+00:00,True
2026-04-09 04:00:00+00:00,1,1,1,0,2026-04-09 00:00:00+00:00,True
2026-04-09 16:00:00+00:00,1,1,1,0,2026-04-09 12:00:00+00:00,True
2026-04-10 04:00:00+00:00,1,1,1,0,2026-04-10 00:00:00+00:00,True
2026-04-10 12:00:00+00:00,1,1,1,0,2026-04-10 08:00:00+00:00,True
2026-04-11 00:00:00+00:00,1,1,1,0,2026-04-10 20:00:00+00:00,True
2026-04-11 16:00:00+00:00,1,1,1,0,2026-04-11 12:00:00+00:00,True
2026-04-12 20:00:00+00:00,1,1,1,0,2026-04-12 16:00:00+00:00,True
2026-04-13 04:00:00+00:00,1,1,1,0,2026-04-13 00:00:00+00:00,True
2026-04-13 16:00:00+00:00,1,1,1,0,2026-04-13 12:00:00+00:00,True
2026-04-13 20:00:00+00:00,1,1,1,0,2026-04-13 16:00:00+00:00,True
2026-04-14 00:00:00+00:00,1,1,1,0,2026-04-13 20:00:00+00:00,True
2026-04-14 12:00:00+00:00,1,1,1,0,2026-04-14 08:00:00+00:00,True
2026-04-14 20:00:00+00:00,1,1,1,0,2026-04-14 16:00:00+00:00,True
2026-04-15 12:00:00+00:00,1,1,1,0,2026-04-15 08:00:00+00:00,True
2026-04-17 04:00:00+00:00,1,1,1,0,2026-04-17 00:00:00+00:00,True
2026-04-17 08:00:00+00:00,1,1,1,0,2026-04-17 04:00:00+00:00,True
2026-04-17 12:00:00+00:00,1,1,1,0,2026-04-17 08:00:00+00:00,True
2026-04-19 20:00:00+00:00,1,1,1,0,2026-04-19 16:00:00+00:00,True
2026-04-21 04:00:00+00:00,1,1,1,0,2026-04-21 00:00:00+00:00,True
2026-04-24 12:00:00+00:00,1,1,1,0,2026-04-24 08:00:00+00:00,True
2026-04-24 20:00:00+00:00,1,1,1,0,2026-04-24 16:00:00+00:00,True
2026-04-25 00:00:00+00:00,1,1,1,0,2026-04-24 20:00:00+00:00,True
2026-04-27 00:00:00+00:00,1,1,1,0,2026-04-26 20:00:00+00:00,True
2026-04-28 12:00:00+00:00,1,1,1,0,2026-04-28 08:00:00+00:00,True
2026-04-29 12:00:00+00:00,1,1,1,0,2026-04-29 08:00:00+00:00,True
2026-04-30 08:00:00+00:00,1,1,1,0,2026-04-30 04:00:00+00:00,True
2026-04-30 12:00:00+00:00,1,1,1,0,2026-04-30 08:00:00+00:00,True
2026-05-01 00:00:00+00:00,1,1,1,0,2026-04-30 20:00:00+00:00,True
2026-05-01 04:00:00+00:00,1,1,1,0,2026-05-01 00:00:00+00:00,True
2026-05-01 12:00:00+00:00,1,1,1,0,2026-05-01 08:00:00+00:00,True
2026-05-02 04:00:00+00:00,1,1,1,0,2026-05-02 00:00:00+00:00,True
2026-05-04 00:00:00+00:00,1,1,1,0,2026-05-03 20:00:00+00:00,True
2026-05-05 00:00:00+00:00,1,1,1,0,2026-05-04 20:00:00+00:00,True
2026-05-05 08:00:00+00:00,1,1,1,0,2026-05-05 04:00:00+00:00,True
2026-05-07 00:00:00+00:00,1,1,1,0,2026-05-06 20:00:00+00:00,True
2026-05-12 12:00:00+00:00,1,1,1,0,2026-05-12 08:00:00+00:00,True
2026-05-13 00:00:00+00:00,1,1,1,0,2026-05-12 20:00:00+00:00,True
2026-05-14 04:00:00+00:00,1,1,1,0,2026-05-14 00:00:00+00:00,True
2026-05-15 00:00:00+00:00,1,1,1,0,2026-05-14 20:00:00+00:00,True
2026-05-15 08:00:00+00:00,1,1,1,0,2026-05-15 04:00:00+00:00,True
2026-05-15 12:00:00+00:00,1,1,1,0,2026-05-15 08:00:00+00:00,True
2026-05-17 04:00:00+00:00,1,1,1,0,2026-05-17 00:00:00+00:00,True
2026-05-18 08:00:00+00:00,1,1,1,0,2026-05-18 04:00:00+00:00,True
2026-05-18 12:00:00+00:00,1,1,1,0,2026-05-18 08:00:00+00:00,True
2026-05-18 16:00:00+00:00,1,1,1,0,2026-05-18 12:00:00+00:00,True
2026-05-19 00:00:00+00:00,1,1,1,0,2026-05-18 20:00:00+00:00,True
2026-05-19 08:00:00+00:00,1,1,1,0,2026-05-19 04:00:00+00:00,True
2026-05-19 16:00:00+00:00,1,1,1,0,2026-05-19 12:00:00+00:00,True
2026-05-20 12:00:00+00:00,1,1,1,0,2026-05-20 08:00:00+00:00,True
2026-05-21 08:00:00+00:00,1,1,1,0,2026-05-21 04:00:00+00:00,True
2026-05-22 12:00:00+00:00,1,1,1,0,2026-05-22 08:00:00+00:00,True
2026-05-24 20:00:00+00:00,1,1,1,0,2026-05-24 16:00:00+00:00,True
2026-05-25 04:00:00+00:00,1,1,1,0,2026-05-25 00:00:00+00:00,True
2026-05-25 12:00:00+00:00,1,1,1,0,2026-05-25 08:00:00+00:00,True
2026-05-26 00:00:00+00:00,1,1,1,0,2026-05-25 20:00:00+00:00,True
2026-05-26 08:00:00+00:00,1,1,1,0,2026-05-26 04:00:00+00:00,True
2026-05-27 08:00:00+00:00,1,1,1,0,2026-05-27 04:00:00+00:00,True
2026-05-27 16:00:00+00:00,1,1,1,0,2026-05-27 12:00:00+00:00,True
2026-05-28 16:00:00+00:00,1,1,1,0,2026-05-28 12:00:00+00:00,True
2026-05-28 20:00:00+00:00,1,1,1,0,2026-05-28 16:00:00+00:00,True
2026-05-29 04:00:00+00:00,1,1,1,0,2026-05-29 00:00:00+00:00,True
2026-05-29 16:00:00+00:00,1,1,1,0,2026-05-29 12:00:00+00:00,True
2026-05-30 04:00:00+00:00,1,1,1,0,2026-05-30 00:00:00+00:00,True
2026-05-31 00:00:00+00:00,1,1,1,0,2026-05-30 20:00:00+00:00,True
2026-05-31 08:00:00+00:00,1,1,1,0,2026-05-31 04:00:00+00:00,True
2026-05-31 12:00:00+00:00,1,1,1,0,2026-05-31 08:00:00+00:00,True
2026-06-01 20:00:00+00:00,1,1,1,0,2026-06-01 16:00:00+00:00,True
2026-06-02 00:00:00+00:00,1,1,1,0,2026-06-01 20:00:00+00:00,True
2026-06-02 04:00:00+00:00,1,1,1,0,2026-06-02 00:00:00+00:00,True
2026-06-04 16:00:00+00:00,1,1,1,0,2026-06-04 12:00:00+00:00,True
2026-06-06 16:00:00+00:00,1,1,1,0,2026-06-06 12:00:00+00:00,True
2026-06-07 00:00:00+00:00,1,1,1,0,2026-06-06 20:00:00+00:00,True
2026-06-10 16:00:00+00:00,1,1,1,0,2026-06-10 12:00:00+00:00,True
2026-06-11 16:00:00+00:00,1,1,1,0,2026-06-11 12:00:00+00:00,True
2026-06-12 04:00:00+00:00,1,1,1,0,2026-06-12 00:00:00+00:00,True
2026-06-12 12:00:00+00:00,1,1,1,0,2026-06-12 08:00:00+00:00,True
2026-06-12 16:00:00+00:00,1,1,1,0,2026-06-12 12:00:00+00:00,True
2026-06-12 20:00:00+00:00,1,1,1,0,2026-06-12 16:00:00+00:00,True
2026-06-14 12:00:00+00:00,1,1,1,0,2026-06-14 08:00:00+00:00,True
2026-06-14 20:00:00+00:00,1,1,1,0,2026-06-14 16:00:00+00:00,True
2026-06-15 00:00:00+00:00,1,1,1,0,2026-06-14 20:00:00+00:00,True
2026-06-16 00:00:00+00:00,1,1,1,0,2026-06-15 20:00:00+00:00,True
2026-06-17 04:00:00+00:00,1,1,1,0,2026-06-17 00:00:00+00:00,True
2026-06-17 12:00:00+00:00,1,1,1,0,2026-06-17 08:00:00+00:00,True
2026-06-18 08:00:00+00:00,1,1,1,0,2026-06-18 04:00:00+00:00,True
2026-06-18 12:00:00+00:00,1,1,1,0,2026-06-18 08:00:00+00:00,True
2026-06-19 12:00:00+00:00,1,1,1,0,2026-06-19 08:00:00+00:00,True
2026-06-20 08:00:00+00:00,1,1,1,0,2026-06-20 04:00:00+00:00,True
2026-06-21 16:00:00+00:00,1,1,1,0,2026-06-21 12:00:00+00:00,True
2026-06-21 20:00:00+00:00,1,1,1,0,2026-06-21 16:00:00+00:00,True
2026-06-22 08:00:00+00:00,1,1,1,0,2026-06-22 04:00:00+00:00,True
2026-06-23 16:00:00+00:00,1,1,1,0,2026-06-23 12:00:00+00:00,True
2026-06-24 00:00:00+00:00,1,1,1,0,2026-06-23 20:00:00+00:00,True
2026-06-24 08:00:00+00:00,1,1,1,0,2026-06-24 04:00:00+00:00,True
2026-06-25 00:00:00+00:00,1,1,1,0,2026-06-24 20:00:00+00:00,True
2026-06-25 08:00:00+00:00,1,1,1,0,2026-06-25 04:00:00+00:00,True
2026-06-26 12:00:00+00:00,1,1,1,0,2026-06-26 08:00:00+00:00,True
2026-06-26 16:00:00+00:00,1,1,1,0,2026-06-26 12:00:00+00:00,True
2026-06-27 04:00:00+00:00,1,1,1,0,2026-06-27 00:00:00+00:00,True
2026-06-28 00:00:00+00:00,1,1,1,0,2026-06-27 20:00:00+00:00,True
2026-06-29 08:00:00+00:00,1,1,1,0,2026-06-29 04:00:00+00:00,True
2026-06-29 16:00:00+00:00,1,1,1,0,2026-06-29 12:00:00+00:00,True
2026-06-30 00:00:00+00:00,1,1,1,0,2026-06-29 20:00:00+00:00,True
2026-06-30 20:00:00+00:00,1,1,1,0,2026-06-30 16:00:00+00:00,True
2026-07-01 04:00:00+00:00,1,1,1,0,2026-07-01 00:00:00+00:00,True
2026-07-02 04:00:00+00:00,1,1,1,0,2026-07-02 00:00:00+00:00,True
2026-07-02 08:00:00+00:00,1,1,1,0,2026-07-02 04:00:00+00:00,True
2026-07-02 16:00:00+00:00,1,1,1,0,2026-07-02 12:00:00+00:00,True
2026-07-04 04:00:00+00:00,1,1,1,0,2026-07-04 00:00:00+00:00,True
2026-07-05 00:00:00+00:00,1,1,1,0,2026-07-04 20:00:00+00:00,True
2026-07-05 04:00:00+00:00,1,1,1,0,2026-07-05 00:00:00+00:00,True
2026-07-07 04:00:00+00:00,1,1,1,0,2026-07-07 00:00:00+00:00,True
2026-07-07 08:00:00+00:00,1,1,1,0,2026-07-07 04:00:00+00:00,True
2026-07-07 12:00:00+00:00,1,1,1,0,2026-07-07 08:00:00+00:00,True
2026-07-08 08:00:00+00:00,1,1,1,0,2026-07-08 04:00:00+00:00,True
2026-07-10 00:00:00+00:00,1,1,1,0,2026-07-09 20:00:00+00:00,True
2026-07-10 08:00:00+00:00,1,1,1,0,2026-07-10 04:00:00+00:00,True
2026-07-10 20:00:00+00:00,1,1,1,0,2026-07-10 16:00:00+00:00,True
2026-07-11 08:00:00+00:00,1,1,1,0,2026-07-11 04:00:00+00:00,True
2026-07-11 12:00:00+00:00,1,1,1,0,2026-07-11 08:00:00+00:00,True
2026-07-11 16:00:00+00:00,1,1,1,0,2026-07-11 12:00:00+00:00,True
2026-07-12 00:00:00+00:00,1,1,1,0,2026-07-11 20:00:00+00:00,True
2026-07-12 04:00:00+00:00,1,1,1,0,2026-07-12 00:00:00+00:00,True
2026-07-12 20:00:00+00:00,1,1,1,0,2026-07-12 16:00:00+00:00,True
2026-07-13 08:00:00+00:00,1,1,1,0,2026-07-13 04:00:00+00:00,True
2026-07-14 04:00:00+00:00,1,1,1,0,2026-07-14 00:00:00+00:00,True
2026-07-14 20:00:00+00:00,1,1,1,0,2026-07-14 16:00:00+00:00,True
2026-07-15 04:00:00+00:00,1,1,1,0,2026-07-15 00:00:00+00:00,True
2026-07-15 08:00:00+00:00,1,1,1,0,2026-07-15 04:00:00+00:00,True
2026-07-15 12:00:00+00:00,1,1,1,0,2026-07-15 08:00:00+00:00,True
2026-07-16 04:00:00+00:00,1,1,1,0,2026-07-16 00:00:00+00:00,True
2026-07-16 08:00:00+00:00,1,1,1,0,2026-07-16 04:00:00+00:00,True
2026-07-17 12:00:00+00:00,1,1,1,0,2026-07-17 08:00:00+00:00,True
2026-07-17 20:00:00+00:00,1,1,1,0,2026-07-17 16:00:00+00:00,True
2026-07-18 20:00:00+00:00,1,1,1,0,2026-07-18 16:00:00+00:00,True
2026-07-19 00:00:00+00:00,1,1,1,0,2026-07-18 20:00:00+00:00,True
2026-07-20 12:00:00+00:00,1,1,1,0,2026-07-20 08:00:00+00:00,True
2026-07-21 12:00:00+00:00,1,1,1,0,2026-07-21 08:00:00+00:00,True
2026-07-23 04:00:00+00:00,1,1,1,0,2026-07-23 00:00:00+00:00,True
2026-07-24 12:00:00+00:00,1,1,1,0,2026-07-24 08:00:00+00:00,True
2026-07-25 04:00:00+00:00,1,1,1,0,2026-07-25 00:00:00+00:00,True
2026-07-25 16:00:00+00:00,1,1,1,0,2026-07-25 12:00:00+00:00,True
2026-07-26 20:00:00+00:00,1,1,1,0,2026-07-26 16:00:00+00:00,True
2026-07-27 04:00:00+00:00,1,1,1,0,2026-07-27 00:00:00+00:00,True
2026-07-30 04:00:00+00:00,1,1,1,0,2026-07-30 00:00:00+00:00,True
2026-08-01 00:00:00+00:00,1,1,1,0,2026-07-31 20:00:00+00:00,True
2026-08-01 08:00:00+00:00,1,1,1,0,2026-08-01 04:00:00+00:00,True
2026-08-01 16:00:00+00:00,1,1,1,0,2026-08-01 12:00:00+00:00,True
2026-08-02 00:00:00+00:00,1,1,1,0,2026-08-01 20:00:00+00:00,True
2026-08-02 04:00:00+00:00,1,1,1,0,2026-08-02 00:00:00+00:00,True
2026-08-02 08:00:00+00:00,1,1,1,0,2026-08-02 04:00:00+00:00,True
2026-08-02 16:00:00+00:00,1,1,1,0,2026-08-02 12:00:00+00:00,True
2026-08-02 20:00:00+00:00,1,1,1,0,2026-08-02 16:00:00+00:00,True
2026-08-03 00:00:00+00:00,1,1,1,0,2026-08-02 20:00:00+00:00,True
2026-08-03 16:00:00+00:00,1,1,1,0,2026-08-03 12:00:00+00:00,True
2026-08-03 20:00:00+00:00,1,1,1,0,2026-08-03 16:00:00+00:00,True
2026-08-04 00:00:00+00:00,1,1,1,0,2026-08-03 20:00:00+00:00,True
2026-08-05 08:00:00+00:00,1,1,1,0,2026-08-05 04:00:00+00:00,True
2026-08-06 16:00:00+00:00,1,1,1,0,2026-08-06 12:00:00+00:00,True
2026-08-07 00:00:00+00:00,1,1,1,0,2026-08-06 20:00:00+00:00,True
2026-08-07 16:00:00+00:00,1,1,1,0,2026-08-07 12:00:00+00:00,True
2026-08-08 04:00:00+00:00,1,1,1,0,2026-08-08 00:00:00+00:00,True
2026-08-08 12:00:00+00:00,1,1,1,0,2026-08-08 08:00:00+00:00,True
2026-08-08 16:00:00+00:00,1,1,1,0,2026-08-08 12:00:00+00:00,True
2026-08-08 20:00:00+00:00,1,1,1,0,2026-08-08 16:00:00+00:00,True
2026-08-09 04:00:00+00:00,1,1,1,0,2026-08-09 00:00:00+00:00,True
2026-08-09 08:00:00+00:00,1,1,1,0,2026-08-09 04:00:00+00:00,True
2026-08-09 12:00:00+00:00,1,1,1,0,2026-08-09 08:00:00+00:00,True
2026-08-09 16:00:00+00:00,1,1,1,0,2026-08-09 12:00:00+00:00,True
2026-08-10 04:00:00+00:00,1,1,1,0,2026-08-10 00:00:00+00:00,True
2026-08-10 08:00:00+00:00,1,1,1,0,2026-08-10 04:00:00+00:00,True
2026-08-10 12:00:00+00:00,1,1,1,0,2026-08-10 08:00:00+00:00,True
2026-08-11 04:00:00+00:00,1,1,1,0,2026-08-11 00:00:00+00:00,True
2026-08-12 08:00:00+00:00,1,1,1,0,2026-08-12 04:00:00+00:00,True
2026-08-12 12:00:00+00:00,1,1,1,0,2026-08-12 08:00:00+00:00,True
2026-08-13 04:00:00+00:00,1,1,1,0,2026-08-13 00:00:00+00:00,True
2026-08-15 04:00:00+00:00,1,1,1,0,2026-08-15 00:00:00+00:00,True
2026-08-15 08:00:00+00:00,1,1,1,0,2026-08-15 04:00:00+00:00,True
2026-08-16 08:00:00+00:00,1,1,1,0,2026-08-16 04:00:00+00:00,True
2026-08-16 16:00:00+00:00,1,1,1,0,2026-08-16 12:00:00+00:00,True
2026-08-16 20:00:00+00:00,1,1,1,0,2026-08-16 16:00:00+00:00,True
2026-08-18 08:00:00+00:00,1,1,1,0,2026-08-18 04:00:00+00:00,True
2026-08-18 20:00:00+00:00,1,1,1,0,2026-08-18 16:00:00+00:00,True
2026-08-19 16:00:00+00:00,1,1,1,0,2026-08-19 12:00:00+00:00,True
2026-08-20 08:00:00+00:00,1,1,1,0,2026-08-20 04:00:00+00:00,True
2026-08-20 20:00:00+00:00,1,1,1,0,2026-08-20 16:00:00+00:00,True
2026-08-21 00:00:00+00:00,1,1,1,0,2026-08-20 20:00:00+00:00,True
2026-08-21 04:00:00+00:00,1,1,1,0,2026-08-21 00:00:00+00:00,True
2026-08-22 04:00:00+00:00,1,1,1,0,2026-08-22 00:00:00+00:00,True
2026-08-22 16:00:00+00:00,1,1,1,0,2026-08-22 12:00:00+00:00,True
2026-08-22 20:00:00+00:00,1,1,1,0,2026-08-22 16:00:00+00:00,True
2026-08-24 00:00:00+00:00,1,1,1,0,2026-08-23 20:00:00+00:00,True
2026-08-24 12:00:00+00:00,1,1,1,0,2026-08-24 08:00:00+00:00,True
2026-08-24 16:00:00+00:00,1,1,1,0,2026-08-24 12:00:00+00:00,True
2026-08-25 16:00:00+00:00,1,1,1,0,2026-08-25 12:00:00+00:00,True
2026-08-26 16:00:00+00:00,1,1,1,0,2026-08-26 12:00:00+00:00,True
2026-08-27 04:00:00+00:00,1,1,1,0,2026-08-27 00:00:00+00:00,True
2026-08-28 08:00:00+00:00,1,1,1,0,2026-08-28 04:00:00+00:00,True
2026-08-31 12:00:00+00:00,1,1,1,0,2026-08-31 08:00:00+00:00,True
