symbol,n,signal,stop_atr,rr,signal_time,entry_time,r_net,reason
SKRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0303065919862129,SL
SNXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.036664277180406,SL
SOMIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0317935483870966,SL
SPELLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-0.005413810741687,TIME
STEEMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-0.4030329189457983,TIME
STORJUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0230819672131148,SL
SUIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-0.1884636106395018,TIME
SUNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0930163187855797,SL
SUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0289818433818432,SL
SXTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-0.1803594713656377,TIME
TAIKOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,0.6670434042553217,TIME
THEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0249775342465757,SL
TOSHIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.028901265822785,SL
TRUSTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.031716814159292,SL
TURBOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.026560312805474,SL
TUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0355407098121086,SL
UNIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0349235228539575,SL
VETUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.035497547062179,SL
VTHOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0299082697947213,SL
WAXPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,0.2566990291262119,TIME
WCTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-0.5662835016835005,TIME
XRPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0487609269162212,SL
YFIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0373620955315872,SL
ZENUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0254609571788411,SL
ZILUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-0.3017660377358497,TIME
ZKCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0297186119873816,SL
ZKPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,-1.0324696296296294,SL
0GUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.1382766412213687,TIME
1000000MOGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.420470270270269,TIME
1000FLOKIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.803011042944783,TIME
1INCHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.991553846153849,TIME
1MBABYDOGEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.393879714128642,TIME
4USDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,-1.0165354158531823,SL
ACEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.8308006069802745,TIME
ALPINEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.299573902728351,TIME
ANIMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.418731408367707,TIME
APTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.7811345509893426,TIME
ARIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.115776923076925,TIME
ASRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.197273076923081,TIME
ASTRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.9744260122699369,TIME
ATHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.7441544604498358,TIME
AVAAIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.4542765676567628,TIME
BEAMXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.489470437017995,TIME
BERAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.2408472311212806,TIME
BLESSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,0.9556375190956304,TIME
BLURUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.0489831884058005,TIME
BMTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.3406139534883694,TIME
BREVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.980794295900178,TP
BSVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.395739759036151,TIME
BTRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,-1.0176184615384616,SL
C98USDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.6949006564551423,TIME
CARVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.8887713226205165,TIME
CHZUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.4326293838862583,TIME
COOKIEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.7332150537634408,TIME
COWUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.8431570949720657,TIME
CTKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.0923619047619046,TIME
CTSIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.034781085814366,TIME
CVXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.7041806835066866,TIME
DIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.39360920863309,TIME
DOLOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.24398988941548,TIME
DOODUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.6425853465346534,TIME
EDUUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.6293577854671253,TIME
EGLDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.205966150178788,TIME
ELSAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.918729659374135,TIME
EVAAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.109935181762169,TIME
FLUIDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.7070537396121863,TIME
FUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.5232906385021625,TIME
GASUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.8456487985212524,TIME
GMTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.540510541310541,TIME
GRIFFAINUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.3900987670776397,TIME
GUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.8850008097166,TIME
IRYSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,-0.2538361904761909,TIME
JASMYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.3895780152671733,TIME
JOEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.871610953729936,TIME
KATUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.947199999999996,TIME
KAVAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.972969230769231,TP
KSMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.775515250767657,TIME
LAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.3273856893542757,TIME
LDOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.642617922848665,TIME
MANAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.064343880597013,TIME
MANTRAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.4340666666666673,TIME
MAVIAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.1962649999999986,TIME
MEGAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.4759340176991176,TIME
MEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.568772266666663,TIME
MEWUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.124076274944568,TIME
MINAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.7311522773075394,TIME
MIRAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.978609093444909,TP
MITOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.1054455172413813,TIME
MOCAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.973850847457628,TP
MOODENGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.091730164278221,TIME
MOVEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.8230465621230385,TIME
MUBARAKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.254946341463412,TIME
NEOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.065485714285716,TIME
NFPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.6160044880785411,TIME
ONGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.006840254777073,TIME
PIPPINUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.141284765957443,TIME
POWERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.3008803819049752,TIME
PROMPTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.074265436479774,TIME
PTBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,0.2305835917676907,TIME
PUMPBTCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.343327713920799,TIME
RONINUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.7301846153846154,TIME
ROSEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.9503518072289168,TIME
RVNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.544685714285708,TIME
SAFEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.490846124763712,TIME
SAGAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.2106307964601788,TIME
SANDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.5794684807256236,TIME
SANTOSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.983618585858586,TP
SFPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.9991302013422787,TIME
SIGNUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.5038650205761317,TIME
SKRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.9090649315068475,TIME
SLPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.5737235772357694,TIME
SOMIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.9771647234678627,TP
SONICUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.462597288573277,TIME
SPELLUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.744003024574675,TIME
SPKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,0.6311470483005354,TIME
STXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.742848117539021,TIME
SUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.171743739837398,TIME
SXTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.0808758893280634,TIME
TAIKOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.3807335463258736,TIME
TLMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.39739572039943,TIME
TOWNSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.513256580565805,TIME
TRADOORUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.0986625954198457,TIME
TRBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.147791931330474,TIME
TUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.460209230769236,TIME
USUALUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.9867414781297104,TIME
VANRYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.95872162661738,TIME
VELODROMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.3208841544607195,TIME
WAXPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.9716151472650774,TP
WETUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.9255467251301768,TIME
XTZUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.143185333333336,TIME
XVGUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.7879330316742124,TIME
ZETAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.438793818984544,TIME
ZILUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.087470503597124,TIME
ZKCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.6846407174887927,TIME
ZKPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,2.026048394421021,TIME
ZKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-04 00:00:00+00:00,2026-06-04 04:00:00+00:00,1.960211853720048,TIME
1000RATSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.892956405585916,TIME
1000SHIBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,2.146706549001399,TIME
2ZUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.1367907525359784,TIME
AGLDUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,-1.0150529758011773,SL
AIXBTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.6126092081031291,TIME
ALGOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.0924530744336565,TIME
ALICEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.4622531881804026,TIME
ALTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.1104816091954028,TIME
ANKRUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.2063375375375365,TIME
ARKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,2.309586206896552,TIME
ARPAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.7008214765100655,TIME
AUCTIONUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.5268722222222246,TIME
AVAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.2813808,TIME
AVAXUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,2.8763559489716184,TIME
AVNTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.286633261339093,TIME
AXSUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.317274482758619,TIME
BABYUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,-1.0180476683937825,SL
BANANAUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.555242585551334,TIME
BELUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.4384181818181778,TIME
BICOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.5695752461322074,TIME
BIGTIMEUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,2.140512359550564,TIME
CELOUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.5368932564552549,TIME
CKBUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,0.9485955947136556,TIME
COAIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.8232326530612253,TIME
COMPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.342830626450114,TIME
COTIUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.6126842377260973,TIME
CRVUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,0.8240301886792482,TIME
CVCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.7965849462365595,TIME
CYBERUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.8161705389221543,TIME
DASHUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,0.8763100642398285,TIME
DEEPUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.0734172781065072,TIME
DOTUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.6076516129032232,TIME
DUSKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,0.6138885864438756,TIME
DYMUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.2307723590150936,TIME
ENJUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.6143021324354645,TIME
ETCUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.2275289166903596,TIME
ETHWUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,0.7604160898035549,TIME
FARTCOINUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.853505564924115,TIME
FLOCKUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,1.2350517048977083,TIME
FLOWUSDT,320,FIRST_BREAKDOWN,1.0,3.0,2026-06-05 00:00:00+00:00,2026-06-05 04:00:00+00:00,0.8260937623112276,TIME
