symbol,variant,candles,trades,profit_factor,expectancy_r,win_rate,total_return_pct,max_drawdown_pct,longs,shorts,filled,expired
ARKMUSDT,15m_d4_e24,11520,14,1.2419467575508125,0.18796137790975923,42.857142857142854,8.123351408195756,-9.809392315885757,7,7,15,24
ARKMUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ARKMUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
HYPEUSDT,1h_d3_e24,2880,39,0.5821280445686754,-0.31083582546655025,25.641025641025642,-22.67578076353647,-26.972748700519173,22,17,39,34
HYPEUSDT,1h_d4_e24,2880,18,1.102705619160241,0.09120649014674063,38.888888888888886,2.504122633759809,-12.086766041372373,10,8,18,14
HYPEUSDT,15m_d3_e24,11520,141,0.9997653552695787,0.022599820203112214,38.297872340425535,-0.04980568111215833,-33.083485192801405,68,73,141,76
HYPEUSDT,15m_d4_e24,11520,63,0.4849306735198519,-0.4270987110712498,23.80952380952381,-43.02502180013706,-46.060966349892524,29,34,63,53
HYPEUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
HYPEUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ARKUSDT,1h_d3_e24,2880,26,0.5140093679586428,-0.4109646574857112,23.076923076923077,-20.019391941743482,-23.399889377007042,16,10,26,14
ARKUSDT,1h_d4_e24,2880,5,2.4842177339621903,0.7204394316069248,60.0,7.163884514070573,-5.814141669990076,3,2,5,8
ARKUSDT,15m_d3_e24,11520,27,0.6992755468270917,-0.21681963284852512,29.62962962962963,-12.888617420268966,-18.080443073507833,10,17,28,31
ARKUSDT,15m_d4_e24,11520,12,1.2446994138937644,0.1762960854194128,41.666666666666664,2.7230031199860782,-12.248430532072886,7,5,13,12
ARKUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ARKUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
SKYUSDT,1h_d3_e24,2880,29,0.7376733009360484,-0.2032190090969073,31.03448275862069,-10.003438615442983,-16.865066811183002,15,14,30,13
SKYUSDT,1h_d4_e24,2880,20,0.9120359033233482,-0.04327487286904974,35.0,-2.5593812379278935,-10.64354883707696,9,11,20,10
SKYUSDT,15m_d3_e24,11520,42,0.5369544242556185,-0.4205179748022553,26.19047619047619,-30.651800917127048,-31.248437762491417,20,22,42,45
SKYUSDT,15m_d4_e24,11520,21,0.6027580210175555,-0.30596408444677714,28.571428571428573,-12.317241060472906,-26.39761679264793,9,12,21,28
SKYUSDT,15m_d12_e96,11520,1,0.0,-1.047962762385867,0.0,-2.0959255247717357,-2.0959255247717348,0,1,1,1
SKYUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ICPUSDT,1h_d3_e24,2880,36,0.7704181458279266,-0.15617788192835952,30.555555555555557,-12.232134095858449,-17.557694551216297,19,17,37,14
ICPUSDT,1h_d4_e24,2880,10,0.44708441441378177,-0.49058440208607645,20.0,-7.792830560993947,-14.163731663612047,4,6,11,5
ICPUSDT,15m_d3_e24,11520,91,1.0641542032324098,0.06585963869393921,39.56043956043956,8.041481160314445,-25.8699486981048,44,47,91,64
ICPUSDT,15m_d4_e24,11520,39,0.5764978091384584,-0.3442688887323812,25.641025641025642,-24.6977456731996,-29.84599241161986,22,17,39,33
ICPUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ICPUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
B2USDT,1h_d3_e24,2880,24,1.0707242669846166,0.07024631267639585,37.5,2.3689882154194875,-12.452373700448867,7,17,24,11
B2USDT,1h_d4_e24,2880,9,1.3531331590780828,0.2656326100730683,44.44444444444444,4.137321212005229,-8.74862926110285,6,3,9,4
B2USDT,15m_d3_e24,11520,69,1.228214076793719,0.1862061686631955,43.47826086956522,22.987192333399253,-14.726562812796203,26,43,69,49
B2USDT,15m_d4_e24,11520,28,1.0837894850716148,0.08298710805864935,39.285714285714285,3.44127171300852,-16.50258978752164,13,15,28,30
B2USDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
B2USDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
DEXEUSDT,1h_d3_e24,2880,32,1.1318844640883545,0.1031408347487372,37.5,5.395257584477031,-10.885575806282958,14,18,32,15
DEXEUSDT,1h_d4_e24,2880,10,1.2654808974385379,0.18618424886683485,40.0,3.3455999432450367,-7.16037842385107,2,8,10,10
DEXEUSDT,15m_d3_e24,11520,120,0.9218600885610545,-0.04364216384777004,35.0,-13.828791406192487,-35.42179995632472,55,65,120,55
DEXEUSDT,15m_d4_e24,11520,45,1.041995167521006,0.055058237014890134,37.77777777777778,3.0074446284065415,-18.75662347814578,19,26,45,39
DEXEUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
DEXEUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
CHILLGUYUSDT,1h_d3_e24,2880,28,0.7275978435970507,-0.20309654252312237,28.571428571428573,-11.70660992692294,-24.697483384838584,14,14,28,15
CHILLGUYUSDT,1h_d4_e24,2880,14,0.4999781627708104,-0.41047640116370154,21.428571428571427,-11.286822693341225,-13.618726330984297,6,8,14,12
CHILLGUYUSDT,15m_d3_e24,11520,33,1.419545368389885,0.24075276408818524,45.45454545454545,18.072833321218674,-10.301287831470763,17,16,33,39
CHILLGUYUSDT,15m_d4_e24,11520,14,1.243422399742707,0.20312576714745045,42.857142857142854,4.538942990257433,-6.621627406406032,8,6,14,12
CHILLGUYUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
CHILLGUYUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
BEATUSDT,1h_d3_e24,2880,37,0.9164301373243176,-0.04240626748383143,32.432432432432435,-4.4879484368900435,-16.24808489494786,18,19,37,17
BEATUSDT,1h_d4_e24,2880,27,2.104479131817179,0.5391471218669756,51.851851851851855,31.98803663157779,-12.901126874174466,14,13,27,11
BEATUSDT,15m_d3_e24,11520,132,0.9260129826577989,-0.033349997072783,34.09090909090909,-13.30869120788466,-34.35269040202615,66,66,132,74
BEATUSDT,15m_d4_e24,11520,62,0.9253987005141902,-0.030950877606329415,33.87096774193548,-6.190166330822866,-17.515223779341177,32,30,62,46
BEATUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
BEATUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
1MBABYDOGEUSDT,1h_d3_e24,2880,18,0.49293490583927296,-0.4128215787431174,22.22222222222222,-14.36275922501693,-23.03094509818913,10,8,18,17
1MBABYDOGEUSDT,1h_d4_e24,2880,15,0.4167244861733212,-0.484043776210379,20.0,-13.965205003625346,-19.039197330248466,8,7,15,13
1MBABYDOGEUSDT,15m_d3_e24,11520,53,0.7581981732469635,-0.19613524871222845,32.075471698113205,-20.621495841095395,-29.629279367379997,24,29,53,46
1MBABYDOGEUSDT,15m_d4_e24,11520,24,0.540416968788364,-0.41727865889063054,25.0,-18.93224198334159,-30.1057704430438,16,8,24,26
1MBABYDOGEUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
1MBABYDOGEUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
CHRUSDT,1h_d3_e24,2880,15,2.023733081577125,0.5439129679731288,53.333333333333336,16.813034507790814,-6.144410170606494,8,7,15,13
CHRUSDT,1h_d4_e24,2880,3,0.8652839811405774,-0.07745484891770087,33.333333333333336,-0.5890054860967942,-5.442108537772441,1,2,3,10
CHRUSDT,15m_d3_e24,11520,14,0.6289275179268147,-0.3011934919134466,28.571428571428573,-8.638604683891128,-16.28690988439084,8,6,14,15
CHRUSDT,15m_d4_e24,11520,3,0.0,-1.223005763751334,0.0,-7.161798973138678,-9.93540192108758,0,3,3,6
CHRUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
CHRUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
WAXPUSDT,1h_d3_e24,2880,23,0.6139196831948776,-0.310640237700453,26.08695652173913,-14.077105731836859,-17.32169485759057,17,6,23,20
WAXPUSDT,1h_d4_e24,2880,17,0.9088281457868451,-0.044392295030395955,35.294117647058826,-2.2266898804980673,-13.22290526306465,5,12,17,10
WAXPUSDT,15m_d3_e24,11520,37,1.2355328760483923,0.20953834772849567,45.945945945945944,12.384685469856404,-11.450392974698932,19,18,37,48
WAXPUSDT,15m_d4_e24,11520,15,0.6767618178622523,-0.1858594273332424,33.333333333333336,-7.77969259175838,-12.45792389460039,7,8,15,29
WAXPUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
WAXPUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
SFPUSDT,1h_d3_e24,2880,11,1.0020138998965906,0.02297103527675335,36.36363636363637,0.0308257172394244,-6.202465994699036,6,5,11,13
SFPUSDT,1h_d4_e24,2880,5,0.4562566501863926,-0.4687877941187978,20.0,-4.744213606895431,-8.391058957701064,2,3,5,5
SFPUSDT,15m_d3_e24,11520,12,0.0,-1.1728872716898218,0.0,-24.787771791440516,-25.405932432518608,10,2,12,22
SFPUSDT,15m_d4_e24,11520,3,0.7952707030605584,-0.14321616898731282,33.333333333333336,-0.9884936962943902,-3.9988398691685507,0,3,3,3
SFPUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
SFPUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
TRBUSDT,1h_d3_e24,2880,34,1.0544830859909105,0.059191476685124374,38.23529411764706,2.5406884172018973,-17.510008804996396,20,14,34,13
TRBUSDT,1h_d4_e24,2880,14,0.4397837397398504,-0.4646738048677082,21.428571428571427,-12.648018877427115,-20.42323945949658,10,4,14,6
TRBUSDT,15m_d3_e24,11520,70,1.050185842515579,0.044033579805743475,40.0,5.011418826278891,-30.246340821253387,35,35,70,52
TRBUSDT,15m_d4_e24,11520,28,1.7891116059358962,0.47741420134367424,53.57142857142857,27.83418063381784,-11.866574886601182,18,10,28,28
TRBUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
TRBUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
CVCUSDT,1h_d3_e24,2880,17,1.9681371407579513,0.5272279161509626,52.94117647058823,18.583923045822214,-7.66417849598817,6,11,17,15
CVCUSDT,1h_d4_e24,2880,5,2.5779612969433683,0.7378632178159048,60.0,7.3588925646906445,-2.580506370793236,0,5,5,7
CVCUSDT,15m_d3_e24,11520,20,1.8804596220347607,0.540677309665397,55.0,20.83163257533971,-5.421112794035845,10,10,20,28
CVCUSDT,15m_d4_e24,11520,12,0.882643262757401,-0.06857410802728663,33.333333333333336,-2.1138694143757797,-10.27519965593545,6,6,12,13
CVCUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
CVCUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
BANANAUSDT,1h_d3_e24,2880,31,1.488489019036454,0.2854833528756834,45.16129032258065,17.62466304394552,-20.835454713699946,14,17,31,11
BANANAUSDT,1h_d4_e24,2880,11,1.4878492334896136,0.3055319981840626,45.45454545454545,6.392075047907886,-8.929138188437994,8,3,11,4
BANANAUSDT,15m_d3_e24,11520,24,0.9788202914077067,0.007774709106221689,37.5,-0.7221467325078113,-9.570810818914515,11,13,24,26
BANANAUSDT,15m_d4_e24,11520,11,0.6283683117451966,-0.27801057120428163,27.272727272727273,-6.3327416861268855,-13.741178090065507,5,6,11,20
BANANAUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
BANANAUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ALCHUSDT,1h_d3_e24,2880,31,0.9852015747694703,0.010307994650172013,35.483870967741936,-0.666670751834908,-11.194056628459432,14,17,31,15
ALCHUSDT,1h_d4_e24,2880,13,0.3220759495922807,-0.6046084572542987,15.384615384615385,-14.896426862459444,-16.67081670021953,5,8,13,11
ALCHUSDT,15m_d3_e24,11520,67,1.1240209605164313,0.09237732184601066,40.298507462686565,12.479498569823821,-17.821100933827953,35,32,68,44
ALCHUSDT,15m_d4_e24,11520,38,0.8709925953099958,-0.07681338643339786,34.21052631578947,-7.205674664708939,-14.281222699846067,20,18,38,36
ALCHUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ALCHUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
OGNUSDT,1h_d3_e24,2880,20,1.437589334991592,0.2962554856118634,45.0,11.52940602525041,-13.094034512155641,8,12,20,19
OGNUSDT,1h_d4_e24,2880,10,0.7664247464941345,-0.16052237883235398,30.0,-3.538219149445998,-10.86481551250013,4,6,10,7
OGNUSDT,15m_d3_e24,11520,50,0.823895590496587,-0.16832503444428545,34.0,-14.92739499414073,-28.940049334917244,22,28,50,35
OGNUSDT,15m_d4_e24,11520,16,0.3655821921425866,-0.5800300168298151,18.75,-17.421371976958334,-21.29831902368744,9,7,16,18
OGNUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
OGNUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
DOODUSDT,1h_d3_e24,2880,14,0.47447570006747514,-0.4264886792405505,21.428571428571427,-11.68890726977816,-15.534377332108198,8,6,14,20
DOODUSDT,1h_d4_e24,2880,7,0.7336145638240139,-0.18772470976774325,28.571428571428573,-2.85534086460002,-8.036690341570612,1,6,7,4
DOODUSDT,15m_d3_e24,11520,34,1.329979035408048,0.22871434960475046,44.11764705882353,14.935754855942761,-13.80866797464054,19,15,34,28
DOODUSDT,15m_d4_e24,11520,14,1.2909876124207045,0.20159215454072776,42.857142857142854,5.120558584634449,-7.327860022340485,5,9,14,12
DOODUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
DOODUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
CGPTUSDT,1h_d3_e24,2880,29,0.5582514032426665,-0.3491408083922445,24.137931034482758,-19.19184726944848,-23.715967139464247,14,15,29,21
CGPTUSDT,1h_d4_e24,2880,9,1.392300658681009,0.26273697401290486,44.44444444444444,4.402321005899035,-5.436204010896227,7,2,9,12
CGPTUSDT,15m_d3_e24,11520,42,0.8979650718263718,-0.054874693730446546,35.714285714285715,-6.251651175458983,-14.575002168557399,24,18,42,30
CGPTUSDT,15m_d4_e24,11520,23,1.8062436008940332,0.4656173126791895,52.17391304347826,22.41196194137103,-7.762225742896627,11,12,23,16
CGPTUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
CGPTUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
AEROUSDT,1h_d3_e24,2880,29,1.0580602234821512,0.062362134684263874,37.93103448275862,2.3587484735316355,-13.28694481136998,10,19,29,20
AEROUSDT,1h_d4_e24,2880,13,0.5351096810781066,-0.35314824877186085,23.076923076923077,-9.181575208446624,-12.522411332232625,3,10,13,12
AEROUSDT,15m_d3_e24,11520,78,0.9902662889963748,0.016164863469505936,38.46153846153846,-1.0944270689853597,-27.093599533162017,42,36,78,60
AEROUSDT,15m_d4_e24,11520,39,0.9540648673417529,-0.0067356793646282725,38.46153846153846,-0.9065477831499025,-23.828399526182082,19,20,40,39
AEROUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
AEROUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
AEONUSDT,1h_d3_e24,1379,14,4.268784279673479,1.1177300069136116,71.42857142857143,35.57617542120186,-3.436608677543661,6,8,14,6
AEONUSDT,1h_d4_e24,1379,5,0.4650852407404124,-0.43148380199997016,20.0,-4.379754626682486,-6.8321136988272775,1,4,5,4
AEONUSDT,15m_d3_e24,5515,56,1.5245790859825576,0.3243500257928243,46.42857142857143,39.96347917825358,-12.151957352719728,24,32,56,38
AEONUSDT,15m_d4_e24,5515,31,1.4650443405700564,0.29933263789509373,45.16129032258065,18.634202210930017,-10.768755766278955,13,18,31,21
AEONUSDT,15m_d12_e96,5515,0,,,,,,0,0,0,1
AEONUSDT,15m_d16_e96,5515,0,,,,,,0,0,0,0
UMAUSDT,1h_d3_e24,2880,27,1.171039388501974,0.13327169949452486,40.74074074074074,6.14330917271535,-9.36338097324242,15,12,27,18
UMAUSDT,1h_d4_e24,2880,10,0.7695616644589699,-0.16248264815057106,30.0,-3.57667339479516,-8.904085694199921,4,6,10,8
UMAUSDT,15m_d3_e24,11520,25,0.6024581114403679,-0.3138299839650243,28.0,-15.395677582050416,-25.0459011565557,14,11,25,29
UMAUSDT,15m_d4_e24,11520,15,0.3997968747250043,-0.552286562762893,20.0,-15.721160641620656,-21.604120102906393,10,5,15,12
UMAUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
UMAUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
PROSUSDT,1h_d3_e24,2880,33,0.7602484459846034,-0.15093649956085847,30.303030303030305,-10.640167551450197,-21.14440233744082,20,13,33,21
PROSUSDT,1h_d4_e24,2880,22,0.8359351781437878,-0.090724328085435,31.818181818181817,-4.7541219483595025,-17.012895883687825,9,13,22,11
PROSUSDT,15m_d3_e24,11520,48,0.8154524923380254,-0.1387353045079426,33.333333333333336,-12.892411923234093,-16.48987343582857,20,28,48,37
PROSUSDT,15m_d4_e24,11520,18,0.7945817137742541,-0.1539771339109896,33.333333333333336,-5.789809549697001,-15.366847212735474,9,9,18,19
PROSUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
PROSUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
LTCUSDT,1h_d3_e24,2880,30,0.8457331953561529,-0.09643620899587055,33.333333333333336,-6.802948292830457,-15.496179495910194,17,13,30,16
LTCUSDT,1h_d4_e24,2880,13,0.7769664042093368,-0.15139572239482152,30.76923076923077,-4.364159480909802,-12.197469857301858,8,5,13,8
LTCUSDT,15m_d3_e24,11520,86,1.2408993379613027,0.1908474071614755,45.348837209302324,33.89212050052146,-18.709522319642712,42,44,86,64
LTCUSDT,15m_d4_e24,11520,38,1.8506110311857564,0.5642643337313646,57.89473684210526,49.17631115185736,-9.46640382493694,22,16,38,31
LTCUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
LTCUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
RESOLVUSDT,1h_d3_e24,2880,32,1.398108548544886,0.26968459639307096,43.75,17.091769007458435,-13.811867190688842,15,17,32,20
RESOLVUSDT,1h_d4_e24,2880,15,3.8192464018532912,0.9653971671215246,66.66666666666667,32.41659652070483,-4.691616870728569,6,9,15,10
RESOLVUSDT,15m_d3_e24,11520,72,1.0030433724025898,0.02475074975599345,37.5,0.3581917276774371,-21.349167528410238,28,44,72,50
RESOLVUSDT,15m_d4_e24,11520,26,0.6113722442142595,-0.3108601140022765,26.923076923076923,-15.811698342362657,-18.909112102522517,11,15,26,18
RESOLVUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
RESOLVUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ASTERUSDT,1h_d3_e24,2880,30,1.8945829910482896,0.5260858645394897,53.333333333333336,35.47858807483297,-10.319414290222326,15,15,31,20
ASTERUSDT,1h_d4_e24,2880,21,1.2108800202299095,0.16498902027223772,42.857142857142854,6.489189438829368,-12.793378176406536,9,12,22,14
ASTERUSDT,15m_d3_e24,11520,85,0.813479011565859,-0.11521982396773939,35.294117647058826,-21.5273750424273,-31.21769445774295,47,38,86,55
ASTERUSDT,15m_d4_e24,11520,45,0.8425380340553208,-0.10946107507741915,35.55555555555556,-9.372227204844519,-22.346163977375593,24,21,46,21
ASTERUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ASTERUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ERAUSDT,1h_d3_e24,2880,20,0.5779008970153824,-0.3117404734269979,25.0,-12.367141628846712,-16.77080761747475,12,8,20,14
ERAUSDT,1h_d4_e24,2880,11,1.4779556893045565,0.3074319579243032,45.45454545454545,6.4340865898997235,-6.453002290995085,4,7,11,5
ERAUSDT,15m_d3_e24,11520,34,0.7606518302344998,-0.17941995525104937,32.35294117647059,-12.812632448478867,-27.752737962180397,20,14,34,39
ERAUSDT,15m_d4_e24,11520,13,2.7459457685250186,0.7657295654713431,61.53846153846154,21.143895375070198,-12.158154209349311,8,5,13,15
ERAUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ERAUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
COMPUSDT,1h_d3_e24,2880,30,0.8473174692964215,-0.09469313208191518,33.333333333333336,-6.702282241409597,-19.40886376976255,14,16,30,13
COMPUSDT,1h_d4_e24,2880,13,0.5082920324942131,-0.4105172633126646,23.076923076923077,-10.55366389907222,-12.054052629504557,9,4,13,10
COMPUSDT,15m_d3_e24,11520,57,0.6020982136102496,-0.32898224531233805,28.07017543859649,-28.888978355072624,-42.620804246699784,29,28,58,36
COMPUSDT,15m_d4_e24,11520,28,1.000363641984748,0.02394805970921068,39.285714285714285,3.186661249157985,-18.57870746122167,16,12,29,20
COMPUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
COMPUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
VANAUSDT,1h_d3_e24,2880,23,0.935694604134081,-0.02327798952411316,34.78260869565217,-2.0228601195903306,-16.478620219480074,11,12,23,11
VANAUSDT,1h_d4_e24,2880,10,1.2058246258743395,0.15140131030013967,40.0,2.6171752910136403,-6.882213678039688,4,6,10,7
VANAUSDT,15m_d3_e24,11520,29,2.3483994967689927,0.6629606550082864,58.62068965517241,43.63432924192359,-12.966247591154465,17,12,29,29
VANAUSDT,15m_d4_e24,11520,15,1.7693392697815966,0.4328937090902058,53.333333333333336,14.260663150671672,-12.339886183002163,8,7,15,10
VANAUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
VANAUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
JASMYUSDT,1h_d3_e24,2880,31,1.2634976276954073,0.19481595087593043,41.935483870967744,11.243652410644378,-11.006152399612787,15,16,31,17
JASMYUSDT,1h_d4_e24,2880,12,1.2798308248917618,0.1998316547536703,41.666666666666664,4.3435014447090525,-6.795241384009068,6,6,12,8
JASMYUSDT,15m_d3_e24,11520,84,0.5925250086893095,-0.31330071859684844,28.571428571428573,-41.87723699886106,-48.880746205087725,42,42,84,55
JASMYUSDT,15m_d4_e24,11520,36,0.7660689995678144,-0.18233690685419962,33.333333333333336,-12.37575260953413,-19.36499759231379,21,15,36,34
JASMYUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
JASMYUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
FLUXUSDT,1h_d3_e24,2880,34,1.0696557364581503,0.07107017322254473,38.23529411764706,3.3871241205786218,-18.347606782549718,17,17,34,19
FLUXUSDT,1h_d4_e24,2880,10,1.1763141669315402,0.14608694664128158,40.0,2.5017579423117553,-10.64599021051373,3,7,10,9
FLUXUSDT,15m_d3_e24,11520,60,0.988604394193768,0.011455971863983802,38.333333333333336,-0.9793384211551293,-21.529050063299504,24,36,60,52
FLUXUSDT,15m_d4_e24,11520,30,1.0704695789304288,0.06799304027643786,40.0,2.713480073375951,-23.768358821947317,13,17,30,28
FLUXUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
FLUXUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
BRETTUSDT,1h_d3_e24,2880,32,0.5877295029035668,-0.3197900006574562,25.0,-17.236548088204263,-24.419321188629294,18,14,33,21
BRETTUSDT,1h_d4_e24,2880,12,0.8653889102641215,-0.08049094141080254,33.333333333333336,-2.4043140724787526,-8.121566446883298,4,8,12,7
BRETTUSDT,15m_d3_e24,11520,83,1.1357059106581138,0.12125627127379267,40.963855421686745,21.00461404089169,-28.515772030672064,40,43,84,57
BRETTUSDT,15m_d4_e24,11520,33,1.3796739354502203,0.28428714699341245,45.45454545454545,18.72771137713938,-16.72038633734622,16,17,33,33
BRETTUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
BRETTUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ATOMUSDT,1h_d3_e24,2880,37,1.2997835859716436,0.21480821200802605,43.24324324324324,15.219611418894296,-10.055460295612583,24,13,37,21
ATOMUSDT,1h_d4_e24,2880,14,1.6986695136721488,0.4221932275839012,50.0,11.759035387917226,-6.978901831360671,9,5,14,8
ATOMUSDT,15m_d3_e24,11520,101,1.296243125072578,0.2299990190135343,45.54455445544554,51.45263056217053,-22.041160198322864,46,55,101,66
ATOMUSDT,15m_d4_e24,11520,57,0.8734609459666193,-0.07960952627259825,35.08771929824562,-10.949983703590727,-32.7036867502594,29,28,57,39
ATOMUSDT,15m_d12_e96,11520,1,0.0,-1.1178120622671452,0.0,-2.2356241245342856,-2.7455942147885657,0,1,1,0
ATOMUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
UAIUSDT,1h_d3_e24,2880,36,0.71900611801362,-0.20123860460760945,27.77777777777778,-14.536589580533054,-30.327354628977293,17,19,37,15
UAIUSDT,1h_d4_e24,2880,21,1.36756346082523,0.25688785891580884,42.857142857142854,10.328837429874739,-11.162442076830084,12,9,21,13
UAIUSDT,15m_d3_e24,11520,144,1.359798059987765,0.2351254106429634,43.05555555555556,87.2748725063176,-25.472734239133555,70,74,145,71
UAIUSDT,15m_d4_e24,11520,58,1.2512719806658537,0.1866336084615431,41.37931034482759,20.93503534992798,-16.936792893106446,31,27,58,39
UAIUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
UAIUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
PROMUSDT,1h_d3_e24,2880,35,0.714101627369711,-0.20657544749065185,28.571428571428573,-14.609864328541033,-23.0866079276863,16,19,35,13
PROMUSDT,1h_d4_e24,2880,16,0.6184995013779295,-0.276166281176505,25.0,-8.978105305509098,-15.666773697943864,4,12,16,14
PROMUSDT,15m_d3_e24,11520,82,0.7177188262565449,-0.1994113915713383,29.26829268292683,-29.92214446716637,-36.67100981025092,35,47,82,74
PROMUSDT,15m_d4_e24,11520,39,0.7549050371166544,-0.15301720485336495,30.76923076923077,-12.63898405699393,-25.413727929074852,16,23,39,33
PROMUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
PROMUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
DRIFTUSDT,1h_d3_e24,2880,30,0.8916698663550522,-0.06463053303047651,33.333333333333336,-4.991939056442741,-19.70939621380298,17,13,30,19
DRIFTUSDT,1h_d4_e24,2880,15,1.5183953692944796,0.3494437088174151,46.666666666666664,10.247495774363413,-8.345175814873953,9,6,15,12
DRIFTUSDT,15m_d3_e24,11520,52,1.3192550203889766,0.23595276249388245,44.23076923076923,24.68917713969505,-17.688113047256373,20,32,52,40
DRIFTUSDT,15m_d4_e24,11520,20,1.7861621717232343,0.42932740497924604,50.0,17.56925555250286,-11.937052925653935,5,15,20,23
DRIFTUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
DRIFTUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
BOMEUSDT,1h_d3_e24,2880,23,1.4008925119111133,0.25720357125397564,43.47826086956522,11.360806816950086,-8.657063120076474,10,13,23,15
BOMEUSDT,1h_d4_e24,2880,14,1.852037695163134,0.457348146999241,50.0,12.873242752767467,-7.5744277596543395,9,5,14,5
BOMEUSDT,15m_d3_e24,11520,95,0.7991638150464981,-0.14289251729238645,32.63157894736842,-28.021490656269876,-37.1548540405282,49,46,95,66
BOMEUSDT,15m_d4_e24,11520,55,0.8693681055693326,-0.07650611534303539,34.54545454545455,-10.247566944557985,-27.286799828075164,29,26,55,29
BOMEUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
BOMEUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
TNSRUSDT,1h_d3_e24,2880,33,1.6566497394455169,0.3814903176986943,48.484848484848484,27.139903237632957,-8.577590484234952,13,20,34,19
TNSRUSDT,1h_d4_e24,2880,19,1.0095543487260121,0.028209365410612575,36.8421052631579,0.2521552163613494,-9.266453108778068,8,11,19,10
