candidate,symbol,d,entry_time,exit_time,side,r_multiple,pnl
BTC_D3,BTCUSDT,3,2022-06-16 20:00:00+00:00,2022-06-16 21:00:00+00:00,long,-1.0248980550584394,-20.541421891676983
BTC_D3,BTCUSDT,3,2022-06-20 08:00:00+00:00,2022-06-20 09:00:00+00:00,short,-1.0439713282913285,-20.494803048326954
BTC_D3,BTCUSDT,3,2022-06-21 01:00:00+00:00,2022-06-21 07:00:00+00:00,long,1.9807463914014771,38.07327426716666
BTC_D3,BTCUSDT,3,2022-06-21 20:00:00+00:00,2022-06-22 02:00:00+00:00,long,-1.0623428992545292,-21.22895323163355
BTC_D3,BTCUSDT,3,2022-06-22 14:00:00+00:00,2022-06-22 15:00:00+00:00,short,1.9762504791408986,38.652627228528424
BTC_D3,BTCUSDT,3,2022-06-23 14:00:00+00:00,2022-06-23 19:00:00+00:00,short,-1.073544728688899,-21.826902891886256
BTC_D3,BTCUSDT,3,2022-06-24 08:00:00+00:00,2022-06-24 12:00:00+00:00,short,-1.0636554127244895,-21.161511014945873
BTC_D3,BTCUSDT,3,2022-06-24 17:00:00+00:00,2022-06-24 22:00:00+00:00,short,-1.0606901154640584,-20.653600073345356
BTC_D3,BTCUSDT,3,2022-06-26 03:00:00+00:00,2022-06-26 11:00:00+00:00,short,-1.1335193083544222,-21.603494189252043
BTC_D3,BTCUSDT,3,2022-06-27 12:00:00+00:00,2022-06-27 13:00:00+00:00,short,1.96926611907411,36.680947518294495
BTC_D3,BTCUSDT,3,2022-07-01 10:00:00+00:00,2022-07-04 15:00:00+00:00,long,1.9870311644535636,38.46957557134493
BTC_D3,BTCUSDT,3,2022-07-11 07:00:00+00:00,2022-07-11 09:00:00+00:00,short,-1.147174488938519,-23.092300970867402
BTC_D3,BTCUSDT,3,2022-07-11 10:00:00+00:00,2022-07-11 13:00:00+00:00,long,-1.1281853376606636,-22.18900676992094
BTC_D3,BTCUSDT,3,2022-07-18 23:00:00+00:00,2022-07-19 00:00:00+00:00,short,-1.039752028718789,-19.988290319666284
BTC_D3,BTCUSDT,3,2022-07-22 05:00:00+00:00,2022-07-22 09:00:00+00:00,short,-1.0949479669793638,-20.611659446084737
BTC_D3,BTCUSDT,3,2022-07-30 10:00:00+00:00,2022-07-30 12:00:00+00:00,long,1.9641101789064435,36.16338242575766
BTC_D3,BTCUSDT,3,2022-08-02 20:00:00+00:00,2022-08-03 11:00:00+00:00,short,-1.049981687521177,-20.09177994871856
BTC_D3,BTCUSDT,3,2022-08-03 18:00:00+00:00,2022-08-03 22:00:00+00:00,long,-1.1084283671368047,-20.76477235876351
BTC_D3,BTCUSDT,3,2022-08-07 15:00:00+00:00,2022-08-07 17:00:00+00:00,long,1.9444651175912688,35.619161595811896
BTC_D3,BTCUSDT,3,2022-08-09 21:00:00+00:00,2022-08-10 00:00:00+00:00,long,-1.147777119064559,-21.84290381344594
BTC_D3,BTCUSDT,3,2022-08-13 08:00:00+00:00,2022-08-14 07:00:00+00:00,short,-1.1212916339203753,-20.849023451338027
BTC_D3,BTCUSDT,3,2022-08-14 12:00:00+00:00,2022-08-14 17:00:00+00:00,long,-1.1231364169476494,-20.414998947567184
BTC_D3,BTCUSDT,3,2022-08-15 01:00:00+00:00,2022-08-15 02:00:00+00:00,short,-1.170418077005321,-20.796545410055483
BTC_D3,BTCUSDT,3,2022-08-21 06:00:00+00:00,2022-08-24 16:00:00+00:00,long,1.9822246129543601,34.396641807005786
BTC_D3,BTCUSDT,3,2022-08-25 06:00:00+00:00,2022-08-25 08:00:00+00:00,short,-1.1732636321642715,-21.166236558287387
BTC_D3,BTCUSDT,3,2022-08-26 01:00:00+00:00,2022-08-26 11:00:00+00:00,short,1.9483196496759574,34.32384557619759
BTC_D3,BTCUSDT,3,2022-08-31 02:00:00+00:00,2022-08-31 03:00:00+00:00,short,-1.3611052183489172,-24.913166337467548
BTC_D3,BTCUSDT,3,2022-08-31 15:00:00+00:00,2022-08-31 19:00:00+00:00,long,1.9675564799496423,35.03306461882427
BTC_D3,BTCUSDT,3,2022-09-01 00:00:00+00:00,2022-09-01 14:00:00+00:00,long,-1.1168856908779308,-20.669117854199403
BTC_D3,BTCUSDT,3,2022-09-01 20:00:00+00:00,2022-09-01 21:00:00+00:00,short,-1.1417011903647731,-20.656395053067538
BTC_D3,BTCUSDT,3,2022-09-02 17:00:00+00:00,2022-09-06 17:00:00+00:00,long,-1.0810252346650433,-19.11200480211539
BTC_D3,BTCUSDT,3,2022-09-08 22:00:00+00:00,2022-09-09 03:00:00+00:00,long,1.9668815889029003,34.02169691505846
BTC_D3,BTCUSDT,3,2022-09-16 12:00:00+00:00,2022-09-16 13:00:00+00:00,long,-1.136669330000662,-20.434713367024777
BTC_D3,BTCUSDT,3,2022-09-18 09:00:00+00:00,2022-09-18 10:00:00+00:00,long,-1.304910826386594,-22.926000889289078
BTC_D3,BTCUSDT,3,2022-09-22 08:00:00+00:00,2022-09-27 02:00:00+00:00,short,-1.0325716660805082,-17.667814690550244
BTC_D3,BTCUSDT,3,2022-09-28 01:00:00+00:00,2022-09-28 02:00:00+00:00,long,-1.1339227183181884,-19.001302865630336
BTC_D3,BTCUSDT,3,2022-09-29 13:00:00+00:00,2022-09-29 14:00:00+00:00,long,-1.1107057708109156,-18.19015606791631
BTC_D3,BTCUSDT,3,2022-09-29 17:00:00+00:00,2022-10-04 14:00:00+00:00,long,1.9868551158109478,31.816130498686334
BTC_D3,BTCUSDT,3,2022-10-05 16:00:00+00:00,2022-10-05 17:00:00+00:00,short,-1.1506610609180032,-19.158086010165984
BTC_D3,BTCUSDT,3,2022-10-06 17:00:00+00:00,2022-10-06 22:00:00+00:00,short,1.9573595837651707,31.839336240744625
BTC_D3,BTCUSDT,3,2022-10-07 04:00:00+00:00,2022-10-07 06:00:00+00:00,long,-1.200366921734743,-20.29011348755329
BTC_D3,BTCUSDT,3,2022-10-07 11:00:00+00:00,2022-10-07 12:00:00+00:00,long,-1.1184665678440888,-18.45185428657626
BTC_D3,BTCUSDT,3,2022-10-13 01:00:00+00:00,2022-10-13 02:00:00+00:00,long,-1.3808077332230477,-22.270247161585413
BTC_D3,BTCUSDT,3,2022-10-13 16:00:00+00:00,2022-10-13 17:00:00+00:00,short,-1.5615117892457344,-24.03272549285701
BTC_D3,BTCUSDT,3,2022-10-18 11:00:00+00:00,2022-10-18 15:00:00+00:00,short,1.9557823625782882,29.73250877014294
BTC_D3,BTCUSDT,3,2022-10-18 20:00:00+00:00,2022-10-19 12:00:00+00:00,short,1.9438197219504352,30.706541131960257
BTC_D3,BTCUSDT,3,2022-10-21 16:00:00+00:00,2022-10-23 17:00:00+00:00,short,-1.1141912121541333,-18.28514977223499
BTC_D3,BTCUSDT,3,2022-10-24 14:00:00+00:00,2022-10-24 19:00:00+00:00,long,1.9404978439713387,31.136139052716903
BTC_D3,BTCUSDT,3,2022-10-24 22:00:00+00:00,2022-10-25 10:00:00+00:00,long,-1.2761757265009228,-21.27150298873477
BTC_D3,BTCUSDT,3,2022-10-27 03:00:00+00:00,2022-10-27 20:00:00+00:00,short,1.9715476774271967,32.023319256086786
BTC_D3,BTCUSDT,3,2022-10-29 05:00:00+00:00,2022-10-29 07:00:00+00:00,long,1.908373909676276,32.21945405791935
BTC_D3,BTCUSDT,3,2022-10-29 10:00:00+00:00,2022-10-30 16:00:00+00:00,long,-1.1714982697803407,-20.53353762151913
BTC_D3,BTCUSDT,3,2022-10-31 10:00:00+00:00,2022-10-31 13:00:00+00:00,short,1.9507781526515737,33.39130588617647
BTC_D3,BTCUSDT,3,2022-11-01 09:00:00+00:00,2022-11-01 14:00:00+00:00,short,1.9627804477041255,34.90754420942492
BTC_D3,BTCUSDT,3,2022-11-03 00:00:00+00:00,2022-11-04 13:00:00+00:00,short,-1.0374215824417419,-19.174552166027812
BTC_D3,BTCUSDT,3,2022-11-14 18:00:00+00:00,2022-11-14 19:00:00+00:00,short,1.971728285571357,35.68710290749402
BTC_D3,BTCUSDT,3,2022-11-18 10:00:00+00:00,2022-11-18 17:00:00+00:00,short,1.964465717994276,36.957776581971906
BTC_D3,BTCUSDT,3,2022-11-18 17:00:00+00:00,2022-11-20 21:00:00+00:00,long,-1.1168320409636041,-21.836634674616505
BTC_D3,BTCUSDT,3,2022-11-23 18:00:00+00:00,2022-11-23 19:00:00+00:00,short,-1.1353625498725373,-21.70309879216138
BTC_D3,BTCUSDT,3,2022-11-25 11:00:00+00:00,2022-11-26 01:00:00+00:00,short,-1.1981915104620404,-22.38402061789011
BTC_D3,BTCUSDT,3,2022-11-27 09:00:00+00:00,2022-11-28 01:00:00+00:00,long,-1.1272472854270448,-20.554029198094465
BTC_D3,BTCUSDT,3,2022-12-01 21:00:00+00:00,2022-12-05 00:00:00+00:00,long,1.9689020796003855,35.09123760853383
BTC_D3,BTCUSDT,3,2022-12-13 06:00:00+00:00,2022-12-13 07:00:00+00:00,long,-1.6065970689220082,-26.936995498385386
BTC_D3,BTCUSDT,3,2022-12-16 20:00:00+00:00,2022-12-19 22:00:00+00:00,short,1.97517375100013,35.525136901475406
BTC_D3,BTCUSDT,3,2022-12-31 01:00:00+00:00,2022-12-31 22:00:00+00:00,long,-1.334897368041385,-24.957683738985956
BTC_D3,BTCUSDT,3,2023-01-01 15:00:00+00:00,2023-01-01 18:00:00+00:00,long,1.8357733763014237,30.56784846135158
BTC_D3,BTCUSDT,3,2023-01-01 18:00:00+00:00,2023-01-01 20:00:00+00:00,short,-1.5251732184635254,-28.68627357857218
BTC_D3,BTCUSDT,3,2023-01-02 01:00:00+00:00,2023-01-02 03:00:00+00:00,long,1.7420478125486563,18.493483430166975
BTC_D3,BTCUSDT,3,2023-01-04 14:00:00+00:00,2023-01-04 15:00:00+00:00,short,1.8634505569918396,34.668899467863916
BTC_D3,BTCUSDT,3,2023-01-17 01:00:00+00:00,2023-01-17 02:00:00+00:00,long,1.9366898434002213,37.374350992197016
BTC_D3,BTCUSDT,3,2023-01-23 13:00:00+00:00,2023-01-23 14:00:00+00:00,long,-1.134216311616299,-22.73598300425046
BTC_D3,BTCUSDT,3,2023-01-24 18:00:00+00:00,2023-01-24 22:00:00+00:00,short,1.9531614188134765,38.26404230519584
BTC_D3,BTCUSDT,3,2023-01-26 14:00:00+00:00,2023-01-27 01:00:00+00:00,long,-1.1638240960486719,-23.69092574205083
BTC_D3,BTCUSDT,3,2023-02-05 11:00:00+00:00,2023-02-05 12:00:00+00:00,long,-1.3871244376847052,-27.57920574827439
BTC_D3,BTCUSDT,3,2023-02-06 00:00:00+00:00,2023-02-06 05:00:00+00:00,short,1.9572191734443702,37.83442172097758
BTC_D3,BTCUSDT,3,2023-02-07 06:00:00+00:00,2023-02-07 17:00:00+00:00,short,-1.1644972806551275,-23.391712208922286
BTC_D3,BTCUSDT,3,2023-02-12 21:00:00+00:00,2023-02-13 09:00:00+00:00,long,-1.1920223502733474,-23.386950169691858
BTC_D3,BTCUSDT,3,2023-02-19 14:00:00+00:00,2023-02-19 15:00:00+00:00,short,-1.1804822643398636,-22.608381200767983
BTC_D3,BTCUSDT,3,2023-02-20 09:00:00+00:00,2023-02-20 10:00:00+00:00,long,1.9733280126708035,36.900543449205735
BTC_D3,BTCUSDT,3,2023-02-28 01:00:00+00:00,2023-02-28 20:00:00+00:00,long,-1.1667641481205062,-22.679165989075678
BTC_D3,BTCUSDT,3,2023-03-04 05:00:00+00:00,2023-03-07 15:00:00+00:00,long,-1.1395395894749225,-21.633108096976073
BTC_D3,BTCUSDT,3,2023-03-12 12:00:00+00:00,2023-03-12 15:00:00+00:00,long,-1.297408619755361,-24.068766414260686
BTC_D3,BTCUSDT,3,2023-03-15 18:00:00+00:00,2023-03-17 01:00:00+00:00,short,-1.0352939685431524,-18.707803629753922
BTC_D3,BTCUSDT,3,2023-03-23 19:00:00+00:00,2023-03-30 02:00:00+00:00,short,-1.038179893261054,-18.37151109390906
BTC_D3,BTCUSDT,3,2023-03-31 13:00:00+00:00,2023-04-03 20:00:00+00:00,long,-1.0513354701124937,-18.218018232441363
BTC_D3,BTCUSDT,3,2023-04-05 19:00:00+00:00,2023-04-10 16:00:00+00:00,short,-1.0680002761440095,-18.117656585531872
BTC_D3,BTCUSDT,3,2023-04-14 20:00:00+00:00,2023-04-17 00:00:00+00:00,long,-1.102240990369407,-18.29911878977668
BTC_D3,BTCUSDT,3,2023-04-19 05:00:00+00:00,2023-04-19 06:00:00+00:00,short,1.9280205195011826,31.302874636808035
BTC_D3,BTCUSDT,3,2023-04-24 13:00:00+00:00,2023-04-24 14:00:00+00:00,short,1.9343800362230328,32.61715932698593
BTC_D3,BTCUSDT,3,2023-04-24 14:00:00+00:00,2023-04-24 15:00:00+00:00,short,1.9343800362230326,33.87903896379448
BTC_D3,BTCUSDT,3,2023-04-24 17:00:00+00:00,2023-04-25 18:00:00+00:00,short,-1.0908848769743367,-19.845093496923504
BTC_D3,BTCUSDT,3,2023-04-28 14:00:00+00:00,2023-04-28 19:00:00+00:00,short,-1.172799966246296,-20.869784961699203
BTC_D3,BTCUSDT,3,2023-04-30 11:00:00+00:00,2023-04-30 14:00:00+00:00,long,1.908167710279638,33.15907356307667
BTC_D3,BTCUSDT,3,2023-04-30 19:00:00+00:00,2023-04-30 21:00:00+00:00,long,1.916628891456934,34.577180015676554
BTC_D3,BTCUSDT,3,2023-05-05 01:00:00+00:00,2023-05-05 02:00:00+00:00,short,-1.095790710128016,-20.526534572273516
BTC_D3,BTCUSDT,3,2023-05-06 06:00:00+00:00,2023-05-06 14:00:00+00:00,long,-1.05841729105208,-19.391936662683744
BTC_D3,BTCUSDT,3,2023-05-07 01:00:00+00:00,2023-05-07 03:00:00+00:00,long,-1.3059739506513885,-23.421072461382725
BTC_D3,BTCUSDT,3,2023-05-07 08:00:00+00:00,2023-05-07 11:00:00+00:00,long,-1.2530729476950402,-21.885390337018677
BTC_D3,BTCUSDT,3,2023-05-07 15:00:00+00:00,2023-05-07 23:00:00+00:00,long,-1.1494033093606633,-19.571658309706557
BTC_D3,BTCUSDT,3,2023-05-14 12:00:00+00:00,2023-05-14 13:00:00+00:00,short,-1.5331830142291727,-25.50639314787002
BTC_D3,BTCUSDT,3,2023-05-14 21:00:00+00:00,2023-05-15 01:00:00+00:00,short,-1.1160141250957918,-17.996963511632266
BTC_D3,BTCUSDT,3,2023-05-19 15:00:00+00:00,2023-05-19 16:00:00+00:00,short,1.932756573008327,30.47216485955143
BTC_D3,BTCUSDT,3,2023-05-21 18:00:00+00:00,2023-05-22 00:00:00+00:00,short,1.9263534737276753,31.545215733068527
BTC_D3,BTCUSDT,3,2023-05-26 03:00:00+00:00,2023-05-26 13:00:00+00:00,short,-1.2577225732515895,-21.389478594560497
BTC_D3,BTCUSDT,3,2023-05-30 12:00:00+00:00,2023-05-30 14:00:00+00:00,long,-1.2394856236452265,-20.549092601813733
BTC_D3,BTCUSDT,3,2023-06-04 06:00:00+00:00,2023-06-04 22:00:00+00:00,short,-1.1367460905755795,-18.378620014575546
BTC_D3,BTCUSDT,3,2023-06-04 23:00:00+00:00,2023-06-05 00:00:00+00:00,long,-1.6826628876903165,-21.385660801982958
BTC_D3,BTCUSDT,3,2023-06-07 00:00:00+00:00,2023-06-07 03:00:00+00:00,long,-1.085535299468301,-16.687346433905475
BTC_D3,BTCUSDT,3,2023-06-08 14:00:00+00:00,2023-06-10 04:00:00+00:00,short,1.961754037049982,29.502253304314248
BTC_D3,BTCUSDT,3,2023-06-14 05:00:00+00:00,2023-06-14 11:00:00+00:00,long,1.887165435781312,29.4940494912389
BTC_D3,BTCUSDT,3,2023-06-25 09:00:00+00:00,2023-06-25 18:00:00+00:00,long,-1.241569895324707,-20.136572326999158
BTC_D3,BTCUSDT,3,2023-06-26 06:00:00+00:00,2023-06-26 13:00:00+00:00,short,-1.1739698233175184,-18.56739668463773
BTC_D3,BTCUSDT,3,2023-06-26 14:00:00+00:00,2023-06-26 16:00:00+00:00,long,-1.1815712220928243,-18.24884566332304
BTC_D3,BTCUSDT,3,2023-06-29 20:00:00+00:00,2023-06-29 21:00:00+00:00,long,1.9037761250247796,28.708147080832166
BTC_D3,BTCUSDT,3,2023-07-02 05:00:00+00:00,2023-07-02 15:00:00+00:00,short,1.9277762071565547,30.176915931280195
BTC_D3,BTCUSDT,3,2023-07-03 05:00:00+00:00,2023-07-03 15:00:00+00:00,long,1.9242049510032362,31.28234382122947
BTC_D3,BTCUSDT,3,2023-07-04 16:00:00+00:00,2023-07-04 19:00:00+00:00,short,1.959572697916757,33.08332781810849
BTC_D3,BTCUSDT,3,2023-07-06 12:00:00+00:00,2023-07-06 13:00:00+00:00,long,-1.3180649377310545,-23.124916981899098
BTC_D3,BTCUSDT,3,2023-07-08 04:00:00+00:00,2023-07-08 19:00:00+00:00,long,-1.2162738511438524,-20.7765088432244
BTC_D3,BTCUSDT,3,2023-07-08 22:00:00+00:00,2023-07-09 00:00:00+00:00,short,-1.2531996840770832,-20.88653724534522
BTC_D3,BTCUSDT,3,2023-07-09 14:00:00+00:00,2023-07-10 00:00:00+00:00,long,-1.1897870201554352,-19.332655177473484
BTC_D3,BTCUSDT,3,2023-07-10 17:00:00+00:00,2023-07-10 19:00:00+00:00,long,1.9400004705333038,30.772643932974
BTC_D3,BTCUSDT,3,2023-07-11 13:00:00+00:00,2023-07-11 15:00:00+00:00,short,-1.1512268944454267,-18.969498440422434
BTC_D3,BTCUSDT,3,2023-07-11 18:00:00+00:00,2023-07-11 23:00:00+00:00,long,1.906718021895189,30.69481702163825
BTC_D3,BTCUSDT,3,2023-07-12 11:00:00+00:00,2023-07-12 12:00:00+00:00,short,-1.2176241382107835,-20.349108714791022
BTC_D3,BTCUSDT,3,2023-07-13 13:00:00+00:00,2023-07-13 15:00:00+00:00,short,-1.170470253114877,-19.08470571562684
BTC_D3,BTCUSDT,3,2023-07-16 19:00:00+00:00,2023-07-17 10:00:00+00:00,long,-1.3637215518320496,-21.715174730576962
BTC_D3,BTCUSDT,3,2023-07-28 02:00:00+00:00,2023-07-28 14:00:00+00:00,long,1.8868492028289399,29.225715263049118
BTC_D3,BTCUSDT,3,2023-08-02 14:00:00+00:00,2023-08-02 16:00:00+00:00,long,-1.226565237492805,-19.715414083941944
BTC_D3,BTCUSDT,3,2023-08-04 12:00:00+00:00,2023-08-04 18:00:00+00:00,short,1.920286687698886,30.108884018674303
BTC_D3,BTCUSDT,3,2023-08-08 10:00:00+00:00,2023-08-08 11:00:00+00:00,short,-1.2576789149506615,-20.476958261643283
BTC_D3,BTCUSDT,3,2023-08-11 06:00:00+00:00,2023-08-11 16:00:00+00:00,long,-1.2942255429994562,-20.541957852414132
BTC_D3,BTCUSDT,3,2023-08-12 16:00:00+00:00,2023-08-14 01:00:00+00:00,short,1.9259257629972624,29.777062924684245
BTC_D3,BTCUSDT,3,2023-08-14 04:00:00+00:00,2023-08-14 08:00:00+00:00,short,-1.5473010656074926,-24.84456426768996
BTC_D3,BTCUSDT,3,2023-08-14 18:00:00+00:00,2023-08-15 19:00:00+00:00,long,-1.2650907274639913,-19.68458219258053
BTC_D3,BTCUSDT,3,2023-08-22 06:00:00+00:00,2023-08-22 21:00:00+00:00,short,1.9593942803885016,29.716422352652643
BTC_D3,BTCUSDT,3,2023-08-25 01:00:00+00:00,2023-08-25 14:00:00+00:00,long,-1.1554364393890826,-18.210204438330805
BTC_D3,BTCUSDT,3,2023-08-26 19:00:00+00:00,2023-08-27 10:00:00+00:00,short,-1.5027849035117489,-23.137253999320183
BTC_D3,BTCUSDT,3,2023-08-28 00:00:00+00:00,2023-08-28 05:00:00+00:00,long,-1.5287107483662394,-22.829011443904747
BTC_D3,BTCUSDT,3,2023-08-29 05:00:00+00:00,2023-08-29 14:00:00+00:00,short,-1.3041643124725522,-18.880290210255573
BTC_D3,BTCUSDT,3,2023-09-02 21:00:00+00:00,2023-09-03 12:00:00+00:00,short,-1.2123841442201133,-17.093792218753695
BTC_D3,BTCUSDT,3,2023-09-05 08:00:00+00:00,2023-09-05 15:00:00+00:00,short,-1.2452601206625995,-17.13159678130939
BTC_D3,BTCUSDT,3,2023-09-06 01:00:00+00:00,2023-09-06 14:00:00+00:00,long,-1.2731398562577907,-17.078932318309267
BTC_D3,BTCUSDT,3,2023-09-07 09:00:00+00:00,2023-09-07 16:00:00+00:00,short,-1.272065433433088,-16.630008748846738
BTC_D3,BTCUSDT,3,2023-09-08 10:00:00+00:00,2023-09-10 19:00:00+00:00,long,-1.174131985297873,-14.959185386269759
BTC_D3,BTCUSDT,3,2023-09-11 05:00:00+00:00,2023-09-11 10:00:00+00:00,short,1.9279462048796911,23.98644604315841
BTC_D3,BTCUSDT,3,2023-09-12 00:00:00+00:00,2023-09-12 03:00:00+00:00,long,1.9593564974289448,25.317195601134326
BTC_D3,BTCUSDT,3,2023-09-13 12:00:00+00:00,2023-09-14 13:00:00+00:00,long,1.9704125135317554,26.45775874221656
BTC_D3,BTCUSDT,3,2023-09-22 18:00:00+00:00,2023-09-24 17:00:00+00:00,short,-1.2525893673071744,-17.48198630159028
BTC_D3,BTCUSDT,3,2023-10-05 09:00:00+00:00,2023-10-05 13:00:00+00:00,short,-1.1555313569666508,-15.723359249594452
BTC_D3,BTCUSDT,3,2023-10-05 15:00:00+00:00,2023-10-06 10:00:00+00:00,long,1.9435720082636851,25.83506883170323
BTC_D3,BTCUSDT,3,2023-10-07 01:00:00+00:00,2023-10-11 02:00:00+00:00,short,1.9791211666731345,27.330223173701366
BTC_D3,BTCUSDT,3,2023-10-14 13:00:00+00:00,2023-10-15 17:00:00+00:00,short,-1.3107372471032788,-18.81678243402216
BTC_D3,BTCUSDT,3,2023-10-19 07:00:00+00:00,2023-10-19 10:00:00+00:00,long,1.9264591389026824,26.931014804857732
BTC_D3,BTCUSDT,3,2023-10-25 11:00:00+00:00,2023-10-27 17:00:00+00:00,long,-1.0688641903498415,-15.517942878770757
BTC_D3,BTCUSDT,3,2023-10-30 08:00:00+00:00,2023-10-30 12:00:00+00:00,short,-1.121567860527807,-15.935014751296066
BTC_D3,BTCUSDT,3,2023-10-31 00:00:00+00:00,2023-10-31 03:00:00+00:00,short,1.9433312877374027,26.99112704429912
BTC_D3,BTCUSDT,3,2023-10-31 12:00:00+00:00,2023-11-01 12:00:00+00:00,long,1.9543624159757826,28.199348398011747
BTC_D3,BTCUSDT,3,2023-11-02 20:00:00+00:00,2023-11-03 00:00:00+00:00,long,-1.0918725969797471,-16.370349545216694
BTC_D3,BTCUSDT,3,2023-11-04 12:00:00+00:00,2023-11-04 22:00:00+00:00,short,-1.2214168726317718,-17.912695021575203
BTC_D3,BTCUSDT,3,2023-11-06 01:00:00+00:00,2023-11-09 02:00:00+00:00,long,1.9834488945646593,28.377701002432307
BTC_D3,BTCUSDT,3,2023-11-11 13:00:00+00:00,2023-11-13 21:00:00+00:00,short,1.9729760660020073,29.347634114164354
BTC_D3,BTCUSDT,3,2023-11-14 10:00:00+00:00,2023-11-14 15:00:00+00:00,long,-1.1399025351711916,-17.62489670092124
BTC_D3,BTCUSDT,3,2023-11-19 06:00:00+00:00,2023-11-19 18:00:00+00:00,short,-1.2717151082941405,-19.214673808521106
BTC_D3,BTCUSDT,3,2023-11-23 21:00:00+00:00,2023-11-24 10:00:00+00:00,long,1.9714830522070501,29.030021312575876
BTC_D3,BTCUSDT,3,2023-11-26 23:00:00+00:00,2023-11-27 07:00:00+00:00,long,-1.2053192704878184,-18.448094403385078
BTC_D3,BTCUSDT,3,2023-11-28 00:00:00+00:00,2023-11-28 04:00:00+00:00,short,1.9214656644745205,28.70017315307617
BTC_D3,BTCUSDT,3,2023-11-30 11:00:00+00:00,2023-12-01 02:00:00+00:00,short,-1.1794295196595783,-18.29366918338655
BTC_D3,BTCUSDT,3,2023-12-09 08:00:00+00:00,2023-12-09 23:00:00+00:00,long,-1.1974669001295335,-18.135318658297642
BTC_D3,BTCUSDT,3,2023-12-12 16:00:00+00:00,2023-12-13 21:00:00+00:00,long,1.9863106440358298,29.36170044456676
BTC_D3,BTCUSDT,3,2023-12-17 01:00:00+00:00,2023-12-17 14:00:00+00:00,long,-1.097105332538556,-16.861699797460282
BTC_D3,BTCUSDT,3,2023-12-20 06:00:00+00:00,2023-12-20 13:00:00+00:00,short,-1.1389656482371209,-17.12096403911096
BTC_D3,BTCUSDT,3,2023-12-23 14:00:00+00:00,2023-12-24 22:00:00+00:00,short,1.9559069111018708,28.731508114756874
BTC_D3,BTCUSDT,3,2023-12-27 02:00:00+00:00,2023-12-27 10:00:00+00:00,long,1.947650736008461,29.72940698784738
BTC_D3,BTCUSDT,3,2023-12-30 02:00:00+00:00,2024-01-01 19:00:00+00:00,long,1.9820545907856344,31.433061813464167
BTC_D3,BTCUSDT,3,2024-01-07 17:00:00+00:00,2024-01-08 02:00:00+00:00,short,1.967479743064606,32.438800065502306
