episode,d,st,et,duration_sec,ret_bps,net_xbt,flip_close,adverse_add_orders,favorable_add_orders,approx_max_leverage
2322,L,1592238735,1592848301,609565.266652,40.85622411393901,5.240976556817035,True,2,3,1.2364847345661474
2323,S,1592848301,1593298527,450226.088008,259.6254342857869,59.42130026232153,True,1,11,2.2134331373824985
2324,L,1593298527,1593354217,55690.472283,19.8704354481788,0.6651582135802885,True,1,0,0.5832983165538939
2325,S,1593354217,1593373620,19403.15518,-7.698135199999162,-7.72847599999916e-05,True,0,0,0.0001718369953172
2326,L,1593373620,1593554330,180710.102443,138.309939786173,0.7336084301299426,True,2,0,0.0909142846469378
2327,S,1593554330,1594016648,462317.180815,-26.54124805910428,-10.160129402026486,True,6,5,3.792578316660512
2328,L,1594016648,1594704474,687826.454601,-84.88190262370547,-8.164711522538077,True,0,3,1.110563649033694
2329,S,1594704474,1595317112,612638.275015,-128.76411045000134,-0.00059743518,True,0,0,8.195060654576878e-05
2330,L,1595317112,1595870410,553297.535114,85.32609242931593,16.285575836167514,True,1,11,1.3953547004638238
2331,S,1595870410,1595926457,56047.408938,22.291392114790824,2.149242406834808,True,3,1,1.1850868486416537
2332,L,1595926457,1595933033,6576.008543,10.047567543602971,0.983355958665868,True,3,1,1.6854587129440493
2333,S,1595933033,1596140386,207352.950946,20.49163256890116,9.668944729036308,True,20,0,3.0162281600077274
2334,L,1596140386,1596268772,128386.165878,353.771076362218,28.806994410359287,True,3,0,1.3637122653558045
2335,S,1596268772,1596343132,74360.069871,-15.603379292544602,-1.0493166688321698,True,3,2,1.0622458582012957
2336,L,1596343132,1596346552,3419.9587,123.80074375975514,9.92117553237092,True,0,0,1.347870746305511
2337,S,1596346552,1596456781,110228.787164,193.9035909837146,34.56624142285969,True,2,10,2.292297787566052
2338,L,1596456781,1596640385,183604.011448,213.94919481557187,35.1702632404898,True,4,2,2.0138590059657533
2339,S,1596640385,1596820372,179986.382548,92.98632758681998,30.802600660653685,True,12,3,2.0593417386936186
2340,L,1596820372,1597164715,344343.142317,-248.64121690550252,-38.2319806003526,True,2,5,1.5774545533410471
2341,S,1597164715,1597178105,13390.500022,209.55012577346525,0.0005235538340092,True,0,0,3.788073300576649e-05
2342,L,1597178105,1597190289,12184.046196,115.38203817854536,10.335864520419186,True,1,3,1.2145896107868632
2343,S,1597190289,1597198998,8709.103336,76.04172583761192,4.001501400349498,True,1,1,0.7980167062032221
2344,L,1597198998,1597225619,26620.288609,151.82448253439514,9.449062600446624,True,2,2,0.9592359278930614
2345,S,1597225619,1597352525,126906.598061,55.85483143518773,10.162853220219803,True,5,2,2.783181619172644
2346,L,1597352525,1597356992,4467.201742,51.86412104999962,4.380452999999968e-05,True,0,0,1.2798415815195664e-05
2347,S,1597356992,1597691746,334753.754666,-445.4122236000005,-0.00340069836,True,0,0,0.0001156938288152
2348,L,1597691746,1597693010,1263.978953,4.748012499997343,3.811499999997868e-06,True,0,0,1.216435218197459e-05
2349,S,1597693010,1597715284,22273.489515,-22.80806436509593,-1.659875653380141,True,1,0,1.1035002327160306
2350,L,1597715284,1597773254,57970.379383,-190.6644250864612,-11.583082762810529,True,1,1,0.926127738250101
2351,S,1597773254,1597818114,44859.644117,126.23432801982392,22.115938835377044,True,1,3,2.2762802301203693
2352,L,1597818114,1597821184,3069.960138,74.52160142364733,1.9251011886264693,True,0,1,0.4151982391823711
2353,S,1597821184,1597868284,47100.610566,47.840510785972704,4.256264467580702,True,4,1,1.430958900058782
2354,L,1597868284,1598340971,472686.457345,85.58058120286941,24.448490730318635,True,4,10,1.4535910917149115
2355,S,1598340971,1598379050,38079.624367,206.55450088183247,18.808409469186877,True,0,2,1.5402072043197412
2356,L,1598379050,1598381313,2262.657043,69.54723586547784,2.989092693859675,True,0,2,0.4495536617291167
2357,S,1598381313,1598450916,69602.685533,-85.04161826405733,-17.2654841829491,True,8,3,3.376427578342152
2358,L,1598450916,1598454609,3693.200974,-9.221710400939743,-0.2995809538784628,True,1,0,0.5239248194318391
2359,S,1598454609,1598534291,79682.06198,-17.608455330407818,-1.6149512928649374,True,1,2,1.0538063364269854
2360,L,1598534291,1598550660,16369.452586,-89.47889115501737,-17.771078450177974,True,5,2,1.9483561535724432
2361,S,1598550660,1598601420,50759.607272,-110.16677287629332,-2.9570266297688512,True,1,0,0.4376448643817734
2362,L,1598601420,1598606211,4790.6003,47.66250424062246,5.149761087136826e-05,True,0,0,1.861206392719292e-05
2363,S,1598606211,1598625577,19366.714253,12.475583999999872,9.5505299999999e-05,True,0,0,0.0001318714858477
2364,L,1598625577,1598629437,3859.418732,77.60891339999988,8.355635999999986e-05,True,0,0,1.8546083920273462e-05
2365,S,1598629437,1598709971,80534.098051,59.89922360000033,0.00045554888,True,0,0,0.0001310080858407
2366,L,1598709971,1598775581,65610.490319,131.06361031826788,0.9587454366000594,True,0,1,0.125985616299273
2367,S,1598775581,1599145742,370161.076714,192.45068683565785,144.39420526780157,True,9,24,3.468122252852824
2368,L,1599145742,1599147955,2213.116304,63.67264941334516,3.8613171075017614,True,4,0,0.905151993655758
2369,S,1599147955,1599148128,172.226204,5.210472021687486,0.000346798533721,True,0,0,0.0009882506823678
2370,L,1599148128,1599212873,64744.960971,-56.95616550732962,-9.832958325630294,True,8,0,1.6802300347303645
2371,S,1599212873,1599243883,31010.569719,76.1564609004246,10.903828268134816,True,2,2,1.5831796274550325
2372,L,1599243883,1599249643,5759.447221,102.30979119275167,5.55038219091503,True,1,2,0.7492744472764448
2373,S,1599249643,1599329982,80339.238933,176.73903979720413,91.50381197641308,True,6,19,2.887120418499945
2374,L,1599329982,1599335118,5136.281982,-189.31364492553328,-17.028934498076985,True,1,2,1.1313097707668
2375,S,1599335118,1600890561,1555443.02056,-84.35589429494952,-100.56345688693162,True,28,15,3.842567406640456
2376,L,1600890561,1600894402,3840.686754,-149.9641765000016,-7.283350000000078e-06,True,0,0,7.077799390161372e-07
2377,S,1600894402,1600975227,80824.903182,-327.5231951123804,-38.5496563291079,True,4,0,1.711279526957992
2378,L,1600975227,1600992205,16978.504467,120.3821562050762,3.72149059165738,True,1,0,0.4356400336352813
2379,S,1600992205,1601027338,35133.046055,154.83410659999896,0.0012162760999999,True,0,0,0.0001159814213829
2380,L,1601027338,1601035665,8326.73434,70.84622077053619,2.0515149581600136,True,2,0,0.4281390705251765
2381,S,1601035665,1601043028,7362.731442,83.09049100000135,0.00066503542,True,0,0,0.0001181724767159
2382,L,1601043028,1601060442,17413.943329,135.90969322337347,2.5435279225702345,True,1,0,0.2763178761793166
2383,S,1601060442,1602163592,1103150.277922,111.41835930624345,21.868478901509448,True,7,3,1.2432099664945635
2384,L,1602163592,1602499501,335909.218585,444.1606880000005,0.00236581859,True,0,0,8.147968416788783e-05
2385,S,1602499501,1602509705,10204.161573,-14.982275256478632,-1.1997056429006585,True,2,1,1.22681885349339
2386,L,1602509705,1602757746,248041.048253,-41.67525865322413,-5.486553926807624,True,2,3,1.614892114822519
2387,S,1602757746,1602764676,6929.219913,-72.66266699999993,-0.0004771397399999,True,0,0,0.0001005143438126
2388,L,1602764676,1602822199,57523.233065,-33.309015081682865,-3.512783503993051,True,3,3,1.6020333507028846
2389,S,1602822199,1603251183,428983.89603,-450.2970869887462,-146.79363879863527,True,10,3,3.958455394918733
2390,L,1603251183,1603290101,38918.538532,84.33259031033586,5.76944156299402,True,2,0,1.3596378103593665
2391,S,1603290101,1603313964,23862.619014,-45.1932423509012,-3.5405803050602542,True,2,0,1.551590195178164
2392,L,1603313964,1603320628,6663.701219,138.43772151512132,15.168353839235376,True,3,5,1.4001486253631072
2393,S,1603320628,1603321517,889.327898,103.16534559245288,9.657765056603778e-05,True,0,0,1.8598678197834176e-05
2394,L,1603321517,1603321950,432.771359,3.221327590654647,0.4200508773287915,True,1,0,2.60411373944984
2395,S,1603321950,1603400144,78193.747571,-114.06942900261402,-13.267097617418049,True,6,3,2.309390486697553
2396,L,1603400144,1603819647,419503.596582,309.7800732753109,31.390000321443303,True,1,2,1.9359828166340365
2397,S,1603819647,1603819700,52.986259,-0.4804121391190112,-0.0009465259626672,True,0,0,0.0388505557957783
2398,L,1603819700,1603820526,826.04428,17.78660150000045,1.3290600000000337e-05,True,0,0,1.4734326540695655e-05
2399,S,1603820526,1603968073,147546.460427,177.56952899437485,50.91330365757949,True,1,12,2.9832907306139083
2400,L,1603968073,1603988924,20851.568923,345.990180449999,0.0015539709699999,True,0,0,7.619798321545827e-05
2401,S,1603988924,1604013005,24081.097415,96.79272260956768,16.37639319496513,True,6,2,2.500498085441845
2402,L,1604013005,1604013557,551.242983,-5.66505175951857,-0.0048036015310071,True,0,0,0.0143855821330302
2403,S,1604013557,1604013973,416.814224,7.236410075479728,0.1714496895011499,True,1,0,0.4019065589521557
2404,L,1604013973,1604020331,6357.384275,115.86085334999932,0.0005947532399999,True,0,0,8.70892282999258e-05
2405,S,1604020331,1604021234,903.36941,26.32482733876191,0.5722232933410968,True,1,1,0.3744527631145866
2406,L,1604021234,1604111906,90671.778191,-11.347306059472013,-4.099524481708262,True,11,1,2.5888225472707105
2407,S,1604111906,1604372467,260560.936581,100.15244501667422,34.840271935486726,True,3,9,3.63206023562397
2408,L,1604372467,1604393561,21094.692069,52.57103396853334,4.865297909079739,True,1,8,1.1044262830832654
2409,S,1604393561,1604393643,81.8993,5.000059675895439,0.0832022646000901,False,0,0,0.2593016914131105
2410,L,1604393655,1604393661,6.286536,-16.348815250061087,-0.000121003739546,True,0,0,0.0001153341438959
2411,S,1604393661,1604456762,63100.775379,-191.4512263064285,-14.127283336259811,False,1,0,1.149887213595128
2412,L,1604476543,1604561912,85369.171814,467.784743539829,25.85208874507942,True,0,3,0.8380649727665399
2413,S,1604561912,1604696000,134088.034023,-90.16584643996678,-33.850129415079,False,18,4,2.016083530222926
2414,L,1604696045,1604775197,79151.866035,-30.06218922437235,-9.05520710560781,True,11,4,1.7465543962984706
2415,S,1604775197,1604775952,754.856839,-50.24683894109932,-2.206612594266777,True,0,2,0.6946192243207902
2416,L,1604775952,1604776452,500.496668,-65.3583001808223,-0.4794627553197427,True,0,0,0.1153186229502016
2417,S,1604776452,1604777599,1146.533844,168.0009958450296,6.173074465199594,False,1,1,0.5766950192216687
2418,L,1604777825,1604778425,600.090309,-16.175066883176004,-0.8195212299993575,False,1,0,0.7966153877388124
2419,L,1604779760,1604780456,696.484815,73.38795337752407,4.492152481880188,True,0,2,0.8679579915955183
2420,S,1604780456,1604923166,142710.248092,-108.63145777091952,-55.18233043188039,False,25,1,3.635598545565903
2421,L,1604923237,1604923482,245.316897,-42.27080062149965,-1.7507249599999632,False,1,0,0.7364210601844475
2422,L,1604923895,1604942356,18461.289414,-47.57405046775604,-6.347691050001099,False,7,1,1.431919661870882
2423,S,1604943802,1604961431,17628.6873,-29.7675107650743,-2.32262419412589,True,3,0,1.3784533095048368
2424,L,1604961431,1605012306,50874.72438,-12.193031739076272,-0.9119207258751606,False,4,0,1.3354997453937982
2425,S,1605462457,1605805993,343535.901185,-155.48119963575255,-33.24882281999932,False,8,0,1.969045860394138
2426,L,1605884871,1605910201,25329.797403,-25.33865786288888,-0.6828569499999134,False,0,1,0.518470745924324
2427,L,1605910447,1606009467,99020.048856,-69.24421849060789,-8.058722500000727,False,1,5,1.033156607080506
2428,L,1606086830,1606277465,190634.778124,124.01240447639653,15.349574339048775,True,2,1,1.5534797061820484
2429,S,1606277465,1606321995,44530.675693,-90.1517761976344,-0.0002215196287804,True,0,0,4.644362432638989e-05
2430,L,1606321995,1606347739,25743.206411,-48.81503246314564,-1.2865242655401503,True,0,0,0.4980944239092469
2431,S,1606347739,1606358957,11218.51807,204.93004427671963,6.158236803527752,True,1,0,0.5679876215277548
2432,L,1606358957,1606360094,1136.734886,6.403060052677776,0.1737728262528444,True,0,1,0.5015837317818587
2433,S,1606360094,1606361461,1367.127047,149.65396062499886,0.0004735701749999,True,0,0,5.8606597656179e-05
2434,L,1606361461,1606361508,46.649864,-128.2224609646043,-7.20456484486471,True,1,0,1.0416998313821295
2435,S,1606361508,1606361578,70.494526,40.46068580259796,0.0001325555915659,True,0,0,6.067575569235343e-05
2436,L,1606361578,1606362423,844.735396,91.17199732943396,5.217859377713911,True,0,1,1.0637185297134693
2437,S,1606362423,1606362528,104.942253,-19.228469008672494,-6.1898386190839e-05,True,0,0,5.9619043093216935e-05
2438,L,1606362528,1606385884,23356.687821,19.600497049569984,4.6152470044082685,True,13,2,1.6806239933182294
2439,S,1606385884,1606391456,5571.345961,48.67230081757212,3.228675773588832,True,2,4,1.2199705048351044
2440,L,1606391456,1606392512,1056.090183,66.94548664999951,0.0001357825099999,True,0,0,3.756409334757243e-05
2441,S,1606392512,1606409644,17132.503501,325.3233795444998,0.001236985408268,True,0,0,7.042059382044288e-05
2442,L,1606409644,1606423944,14300.127795,159.05817771090625,32.80119946780593,True,3,7,1.6738651581240098
2443,S,1606423944,1606476518,52573.504509,113.31673998019832,35.62654973950677,True,13,2,2.17507739849451
2444,L,1606476518,1606696248,219729.704811,140.01722885607077,28.63048066295725,True,3,5,0.9719155693447028
2445,S,1606696248,1606765282,69033.948041,-213.40026563197264,-71.63229630012155,True,19,3,2.7856551689320845
2446,L,1606765282,1606765498,216.509016,25.31712480000088,5.8066800000002026e-06,True,0,0,3.6002130908405245e-06
2447,S,1606765498,1606868453,102954.687529,245.7123486794077,50.2422452579272,True,8,0,2.785477205062161
2448,L,1606868453,1607083524,215071.236943,74.85983492285283,0.0007367132949856,True,0,0,0.000159226546912
2449,S,1607083524,1607124914,41390.008828,10.367793389451585,1.0412169457879443,True,3,1,1.195869566258649
2450,L,1607124914,1607136270,11356.349005,41.910031598621885,2.257553702112432e-05,True,0,0,8.715372957325636e-06
2451,S,1607136270,1607304061,167790.385014,-135.85632983341893,-14.366508761219317,True,3,1,1.6951061951539617
2452,L,1607304061,1607509567,205506.527401,-698.6075003840746,-0.2163662485693652,True,0,0,0.0051177589227928
2453,S,1607509567,1607596992,87424.257635,-0.1773350799785341,-0.0253179168290852,True,3,2,2.1961978874432577
2454,L,1607596992,1607853850,256858.054891,334.9849754511209,55.52699966507775,True,7,1,1.8068113982195848
2455,S,1607853850,1607890208,36358.624851,108.6980179658766,2.807021702876658,True,0,0,0.3913050419201136
2456,L,1607890208,1608136078,245869.662255,771.5641450169622,0.0016510506234705,True,0,0,3.242460976523556e-05
2457,S,1608136078,1608177421,41342.966149,-492.1805337185914,-35.53163311687805,True,2,1,1.093941839940187
2458,L,1608177421,1608183458,6037.317602,106.96301747058148,2.453511534091533,True,0,1,0.3791438693659202
2459,S,1608183458,1608197972,14514.178998,-264.4768178118263,-30.008246388883727,True,6,0,1.7901854871302307
2460,L,1608197972,1608199387,1414.444528,77.07221766413579,5.05329379170656,True,2,0,1.094257346383613
2461,S,1608199387,1608571349,371961.961964,49.71608895536357,29.280348298664983,True,20,15,3.1706631603230586
2462,L,1608571349,1608762211,190862.425398,58.47682995291074,5.068733823807318,True,3,3,0.7881338282632873
2463,S,1608762211,1609102500,340289.236759,-1105.0627833072622,-130.36269592652118,True,7,0,1.958619261434955
2464,L,1609102500,1609188853,86352.611331,199.4976435040735,0.1351939907443352,True,0,0,0.0105792019786551
2465,S,1609188853,1609565861,377007.691855,-195.46109932420543,-39.20991595788947,False,18,0,1.381762316877784
2466,S,1609634048,1609687522,53473.946518,-310.4981538257991,-19.174532482440146,True,2,2,1.2603057423688564
2467,L,1609687522,1609716014,28492.600865,-25.07462824691796,-0.0074448202897603,True,0,0,0.00606333675101
2468,S,1609716014,1609752956,36941.999232,538.0397724438053,24.027337707059537,True,2,0,0.9103930801044372
2469,L,1609752956,1609808539,55582.305466,267.0393843586534,9.297140180260364,True,2,0,0.69154139089
2470,S,1609808539,1609825942,17403.102799,549.2510424567474,33.038704605786535,True,2,2,1.1050967295936065
2471,L,1609825942,1609831194,5252.449966,-36.98128971078391,-0.0282802248165288,True,0,0,0.014044344986997
2472,S,1609831194,1609876951,45756.473575,-743.8164802000001,-0.00125522536,True,0,0,3.0992498783434854e-05
2473,L,1609876951,1609907670,30719.091137,509.3127413752412,0.000717992592716,True,0,0,2.5890241839476475e-05
2474,S,1609907670,1610311071,403400.724775,-203.8238235625058,-19.47779828463698,True,8,0,1.2349439592663891
2475,L,1610311071,1610312247,1176.582203,164.01730939637469,6.710142741694589,True,2,2,0.7847643602277635
2476,S,1610312247,1610323298,11050.639818,-68.27624213898521,-4.508602272457577,True,5,0,1.2531170323850451
2477,L,1610323298,1610337374,14076.404662,-222.1410254154524,-9.00465594598081,True,3,0,0.4650662459248397
2478,S,1610337374,1610351353,13978.604504,385.2491175383528,35.00187381499424,True,4,3,0.7140529442127237
2479,L,1610351353,1610352510,1157.243018,302.5816862154511,0.0194750965242038,True,0,0,0.0011050636857945
2480,S,1610352510,1610363946,11436.401397,180.43942315875856,15.15310565361242,True,6,0,1.096169587009252
2481,L,1610363946,1610407240,43293.272544,382.85247697667535,17.132372135058272,True,2,1,0.8188920772857017
2482,S,1610407240,1610518799,111559.149584,149.8289240035375,21.450796884149803,True,9,3,1.9567877523340047
2483,L,1610518799,1610575377,56578.625148,690.7266611440293,20.444412283210266,True,1,1,0.4712370652315422
2484,S,1610575377,1610721320,145942.615989,148.21559721474458,30.120249306417698,True,12,6,2.439590964584084
2485,L,1610721320,1610728244,6923.911742,-213.75004429400695,-14.631929334404662,True,4,1,0.8197283991813814
2486,S,1610728244,1610728472,227.762636,81.14573854974107,0.0817112790450994,True,1,0,0.015232205554835
2487,L,1610728472,1610730962,2490.688721,-16.964305122878383,-0.2193861794680586,True,0,0,0.1958800548751642
2488,S,1610730962,1610764707,33744.90439,-91.52973515636162,-13.2821129922031,True,8,5,2.1772809642172546
2489,L,1610764707,1611101074,336367.010859,115.61469822228948,13.520034823533628,True,8,2,0.8842659853045503
2490,S,1611101074,1611204203,103128.761921,307.3028894924364,12.815805680388143,True,0,2,0.6254021325829484
2491,L,1611204203,1611221450,17247.214895,-564.3472361841249,-0.0677541721425951,True,0,0,0.0017653873007797
2492,S,1611221450,1611369984,148533.521874,136.24394842088412,47.63571157855632,True,7,18,2.394626589869113
2493,L,1611369984,1611688319,318335.124934,301.42505422712645,22.871428884785768,True,1,6,0.8246619587520276
2494,S,1611688319,1611900704,212385.366469,132.94579279408865,21.18749255821888,True,2,15,1.2252486304338817
2495,L,1611900704,1611910861,10156.712453,478.4106766024607,50.48883458169429,True,3,4,1.2110481212101178
2496,S,1611910861,1611910968,106.678594,251.70878909849785,3.3511962583520982,True,0,0,0.176958782354229
2497,L,1611910968,1611954394,43425.993885,39.3040622696075,8.86035593862654,True,8,10,0.7518214565274657
2498,S,1611954394,1613300854,1346460.589205,-225.72749665208823,-194.0210504331792,True,65,2,1.9781890792787495
2499,L,1613300854,1613356190,55335.197183,-589.4364426694132,-1.2229852773443382,True,0,0,0.0364691527374118
2500,S,1613356190,1613476827,120637.177161,-291.1160099184779,-27.77044911058072,True,8,0,1.6616259783754763
2501,L,1613476827,1613695316,218489.341493,669.8499456415508,5.042226289084146,True,0,0,0.1386726792874371
2502,S,1613695316,1613725446,30130.25388,-60.13463603238926,-2.7003038105706136,True,0,6,0.8258740164572399
2503,L,1613725446,1613762657,37210.744258,345.94006709531254,13.127846534320849,True,1,4,0.693585515492342
2504,S,1613762657,1614068282,305625.080701,695.2122844105038,75.23977049581222,True,5,12,1.6334230017980726
2505,L,1614068282,1614155343,87061.21606,496.6551697973106,0.0009737326461793,True,0,0,3.034765730930689e-05
2506,S,1614155343,1614297566,142223.134716,94.46286464182262,19.26396760703105,True,2,17,1.5294433268392127
2507,L,1614297566,1614302651,5084.91123,5.053460331830684,0.0055713877501575,True,0,0,0.0167569157753575
2508,S,1614302651,1614377467,74815.383325,114.7980781651473,26.56244444621528,True,7,17,1.4929212123115103
2509,L,1614377467,1614378057,590.247035,129.9423686638358,2.8719293892488,True,0,1,0.312876880657665
2510,S,1614378057,1614409577,31519.728898,-244.8142303181676,-8.238875761627147,True,4,0,0.4753707242689959
2511,L,1614409577,1614603882,194305.199965,136.5608260888902,5.835635623686647,True,3,0,0.6066355779519397
2512,S,1614603882,1619265848,4661966.040362,105.07216989865049,134.69693487185663,True,59,45,2.030892134439413
2513,L,1619265848,1619399393,133544.550529,309.35847444334354,12.576536558955253,True,1,1,0.563828083670677
2514,S,1619399393,1620144476,745082.984399,-88.56974154825309,-26.105924606925395,True,24,2,2.049177024351337
2515,L,1620144476,1620209136,64660.76433,201.728205835714,0.0007086811242857,True,0,0,4.916456729717961e-05
2516,S,1620209136,1620317252,108115.839973,-233.297940330381,-11.10459295563166,True,4,0,0.6364139737798511
2517,L,1620317252,1620908036,590783.678149,-623.6084252653321,-121.3690850708704,True,11,8,1.792171895711975
2518,S,1620908036,1620925776,17740.500356,367.396446013893,14.636261513358225,True,1,0,0.8459867574039147
2519,L,1620925776,1620942759,16982.554181,486.1646808366367,10.306109614345194,True,2,0,0.4514491886725814
2520,S,1620942759,1621224276,281516.861154,937.9501688059992,19.66365777364822,True,2,0,0.4460126803615553
2521,L,1621224276,1621252925,28649.657666,667.1012495558301,23.594688579186883,True,2,0,0.6108131056459646
2522,S,1621252925,1621272336,19411.050472,419.9594578457365,21.99171026316923,True,0,2,0.9044859913433224
2523,L,1621272336,1621274908,2571.389556,287.66174087082663,3.4064903353923297,True,0,0,0.2040268273478345
2524,S,1621274908,1621389301,114392.983507,164.18454471245042,24.54727057025042,True,5,14,1.1819439986870397
2525,L,1621389301,1621431225,41923.842004,-1703.940287381904,-172.45293549645007,True,8,2,1.6196022659246998
2526,S,1621431225,1621443213,11988.367684,-273.1327976943869,-42.14790398678012,True,9,0,1.3430872429917091
2527,L,1621443213,1621443542,329.086015,-125.97877245073016,-1.6994520201392045,True,2,0,0.2123322936086589
2528,S,1621443542,1621471159,27616.949605,410.0219691399883,48.919639583716034,True,4,5,0.8793426762203128
2529,L,1621471159,1621483343,12184.423366,536.3800399696192,29.586627165208267,True,1,3,1.536738974734092
2530,S,1621483343,1621527306,43962.604536,4.949985014457372,0.3065837853483023,True,5,0,1.346226029150838
2531,L,1621527306,1621541212,13906.124341,241.51710993379973,29.913534759605383,True,10,4,2.857690369576133
2532,S,1621541212,1621607864,66651.702488,959.8311668078396,19.531582703925668,True,1,0,0.5651841347967078
2533,L,1621607864,1621810675,202810.946814,-160.45031811785282,-4.51660440862539,True,3,0,0.7513450817032613
2534,S,1621810675,1621974745,164070.50114,453.5553702889424,23.126030270717024,True,2,0,1.0439211658589025
2535,L,1621974745,1622463343,488597.745325,160.9702577052037,63.228763889621526,True,26,7,2.131668585491268
2536,S,1622463343,1622535528,72184.915465,179.80360414322644,26.20268328638149,True,4,2,0.9563098570277966
2537,L,1622535528,1622554928,19400.32493,236.6975598764901,13.397645322054194,True,5,0,0.6609891321701412
2538,S,1622554928,1623161983,607055.009108,377.058715533803,231.78522758418663,True,8,36,1.857932222950164
2539,L,1623161983,1623184051,22067.409281,328.9787713836223,17.99758255562362,True,2,2,0.4651284069819885
2540,S,1623184051,1623469190,285139.136546,-499.8960209856105,-147.5099905190891,True,20,2,1.5843521610257132
2541,L,1623469190,1623615189,145999.114053,456.1832222149327,75.51621409136138,True,12,4,1.167287572871765
2542,S,1623615189,1624025380,410191.435307,413.8435387629464,105.2354350747777,True,14,7,1.350223505292893
2543,L,1624025380,1624251482,226101.271074,-538.519446151204,-91.10136665316574,True,10,0,0.6328296103544403
2544,S,1624251482,1624273039,21557.688939,483.0990750562937,39.54666131584555,True,9,0,0.6647744066099168
2545,L,1624273039,1624284024,10985.051868,219.79076564267976,14.725644836159775,True,1,2,0.4549073540305461
2546,S,1624284024,1624285350,1326.020672,157.46128821323748,0.2402704102419977,True,0,0,0.0124835762718245
2547,L,1624285350,1624286581,1230.899319,86.100822383793,2.5058889098438795,True,0,1,0.2379657106106068
2548,S,1624286581,1624290373,3791.72504,162.53565279375798,2.7106278028251736,True,1,0,0.1363237956197367
2549,L,1624290373,1624301671,11297.947412,149.56949937645717,4.399905642331397,True,1,0,0.2420461826553717
2550,S,1624301671,1624357546,55875.337354,133.63485356759196,20.404022128827084,True,2,8,1.261892126733316
2551,L,1624357546,1624375780,18233.978924,-32.086128454509584,-3.5339822107807577,True,5,0,0.7700606884301113
2552,S,1624375780,1624477959,102178.772541,-304.2929052283911,-75.10628455158506,True,17,0,1.3183693860089931
2553,L,1624477959,1624706994,229034.602197,-743.58213938351,-65.88965746329997,True,3,5,0.7379568354441589
2554,S,1624706994,1624875232,168238.030393,-687.9381449434727,-43.028331954190165,True,2,0,0.5051916820433067
2555,L,1624875232,1625089203,213971.594914,151.0920364577553,8.840422651328723,True,2,0,0.4986013273755582
2556,S,1625089203,1625147987,58783.991458,429.646969744257,24.252072330864085,True,0,3,0.4956718175934357
2557,L,1625147987,1625508012,360025.122597,4.990738389390744,0.3173607896655954,True,1,3,0.5717647470686108
2558,S,1625508012,1625794266,286253.894753,389.8857491835974,22.76110318355461,True,3,0,0.5354681247903057
2559,L,1625794266,1626128070,333804.110287,-193.8248212434632,-18.855393168933208,True,0,6,0.8227276468609473
2560,S,1626128070,1626952463,824392.708823,294.565267487459,37.98134710533834,True,4,1,1.0987923652995175
2561,L,1626952463,1627281600,329136.857831,422.7400419381735,41.243662348267456,True,2,2,0.5287175452399686
2562,S,1627281600,1627286893,5292.662674,186.914607812274,14.356583611115244,True,2,0,0.6159694300179321
2563,L,1627286893,1627297149,10256.348182,119.76216670983872,0.0342492990248544,True,0,0,0.0022938951692336
2564,S,1627297149,1627977197,680047.899614,34.55930175635786,20.99853734605799,True,28,13,1.679728322608317
2565,L,1627977197,1628186313,209116.376902,443.5170946907792,46.46616729870587,True,4,1,1.086018287541009
2566,S,1628186313,1628224577,38263.503243,208.71596346201957,10.321830847257049,True,4,0,0.5006713491102364
2567,L,1628224577,1628309828,85251.332665,636.0172152031217,17.199763564738106,True,1,1,0.2618407671073659
2568,S,1628309828,1628442350,132522.133188,-1.17306124022543,-0.2281461498764536,True,10,4,1.5196402875625423
2569,L,1628442350,1628451058,8707.454767,36.712500107727074,0.0259339789090511,True,0,0,0.0065858729888259
2570,S,1628451058,1628783661,332603.538188,113.0030747339,42.26351868193989,True,30,4,1.7547819664956257
2571,L,1628783661,1628823226,39564.481565,227.1849378014333,2.861307218263057,True,0,0,0.0984634520129442
2572,S,1628823226,1629316774,493547.77427,181.24767887800888,43.094110453976455,True,7,8,1.1495406859557165
2573,L,1629316774,1631003638,1686864.088586,340.55022933879803,180.19312758545976,True,10,25,1.0798485683114891
2574,S,1631003638,1631024978,21340.276629,213.581723500121,12.361248908218602,True,2,1,0.5072245804354335
2575,L,1631024978,1631717786,692807.874642,-52.8621543894136,-21.6179192996486,True,22,2,1.5255822214135697
2576,S,1631717786,1632141143,423357.195129,361.8309020833275,67.98413113603547,True,10,0,1.526493482046205
2577,L,1632141143,1632144441,3298.316874,143.950621829354,0.0093227074025974,True,0,0,0.0005404817959338
2578,S,1632144441,1632165013,20571.954729,21.24846557833256,1.459032562327493,True,3,0,0.5726567635417167
2579,L,1632165013,1632205809,40795.649019,79.27905006226989,5.920042676240288,True,3,1,0.6552092448253205
2580,S,1632205809,1632249335,43525.864837,182.4421583987052,21.169065581449395,True,3,2,0.8807867395538107
2581,L,1632249335,1632297165,47830.074375,105.89097536483276,7.664992831956527,True,3,0,0.5622330821138017
2582,S,1632297165,1632488587,191422.275375,108.22938429597606,15.980114088921068,True,5,2,1.0591804487083236
2583,L,1632488587,1632492482,3895.220326,247.35884359741888,14.062184553390214,True,0,2,0.499600457615536
2584,S,1632492482,1632642655,150172.530447,198.45915161333568,19.8154767678724,True,3,3,0.8741719981918965
